8 ACTION EYESCLOSED,8 ACTION OBSERVE,8 ACTION GRIP,8 ACTION MOVEMENT,8 ACTION RELEASE,2 ACTION EYESCLOSED,2 ACTION OBSERVE,2 ACTION GRIP,2 ACTION MOVEMENT,2 ACTION RELEASE,5 ACTION EYESCLOSED,5 ACTION OBSERVE,5 ACTION GRIP,5 ACTION MOVEMENT,5 ACTION RELEASE,3 ACTION EYESCLOSED,3 ACTION OBSERVE,3 ACTION GRIP,3 ACTION MOVEMENT,3 ACTION RELEASE,7 ACTION EYESCLOSED,7 ACTION OBSERVE,7 ACTION GRIP,7 ACTION MOVEMENT,7 ACTION RELEASE,10 ACTION EYESCLOSED,10 ACTION OBSERVE,10 ACTION GRIP,10 ACTION MOVEMENT,10 ACTION RELEASE,12 ACTION EYESCLOSED,12 ACTION OBSERVE,12 ACTION GRIP,12 ACTION MOVEMENT,12 ACTION RELEASE,6 ACTION EYESCLOSED,6 ACTION OBSERVE,6 ACTION GRIP,6 ACTION MOVEMENT,6 ACTION RELEASE,9 ACTION EYESCLOSED,9 ACTION OBSERVE,9 ACTION GRIP,9 ACTION MOVEMENT,9 ACTION RELEASE,1 ACTION EYESCLOSED,1 ACTION OBSERVE,1 ACTION GRIP,1 ACTION MOVEMENT,1 ACTION RELEASE,4 ACTION EYESCLOSED,4 ACTION OBSERVE,4 ACTION GRIP,4 ACTION MOVEMENT,4 ACTION RELEASE,11 ACTION EYESCLOSED,11 ACTION OBSERVE,11 ACTION GRIP,11 ACTION MOVEMENT,11 ACTION RELEASE
25.0023253652664,24.9695754535309,28.1648452886817,119.493950904859,105.59896845693,25.3394305774256,25.0178904383065,35.1465045511797,70.1190513793325,69.3093637779399,25.0992626214227,24.8068748554921,37.1520824261217,89.639241127415,90.4174734160201,25.0597056914098,24.8578601004333,24.9168706549797,69.6723972348885,67.3145821382746,24.9356283646509,24.6885208054215,26.2858661416966,105.157138928315,109.462736365212,24.8630501643814,24.0772511602945,45.8727203896986,126.834378172239,128.695843355049,24.3099213076801,23.9830456662344,37.2258467805299,127.332859469521,129.39435441046,24.1180643120325,24.423088209484,50.8536903587937,89.4658557058623,90.6797320508167,24.8297892077932,24.4988954832248,30.0071398616213,107.921904134077,107.943364154204,24.9495690185365,24.9549875108548,27.6502264985194,71.0799459330232,79.0265546628693,23.652894146065,23.6951891201451,33.0213206248425,92.3721129054688,86.4916393637021,24.8122484231619,24.2805903491094,38.1079122271302,128.643501365579,127.356474651233
25.0011436654661,24.9704921386841,28.6385704106752,119.327803885811,105.55615736981,25.3457177114907,25.0210222383693,36.4092183283241,69.9736150753646,69.9386734025714,25.1040479366852,24.8063756869059,38.0828567935954,89.6119440215141,90.8035473641355,25.070133484867,24.8583285551489,24.9458394690569,69.5740394591056,67.5079393528352,24.9150452373313,24.6882122843142,26.6279963153464,105.23931149224,110.250722463091,24.8588381156547,24.0767949502465,47.9370317858586,126.962363320278,128.928000969785,24.3022586959812,23.9837592804132,38.3632194839949,127.372086086582,130.120877420213,24.1014135599371,24.4222972838083,53.3200409919775,89.5519081469517,91.2664160300336,24.8344760065263,24.5005545201221,31.0700100549054,107.993764231512,108.169381560773,24.9681439344269,24.9569104657921,28.6755768426936,71.0562479660814,79.4748518590436,23.6459290801799,23.6921519466102,34.3860437850686,92.3414312620327,86.8869469923707,24.8057024719482,24.2826817712124,40.3858247993927,128.649290025006,127.307484670025
25.0010432781483,24.9765315155272,29.1396729479898,119.189869493464,105.608248084074,25.349690972947,25.0233565834823,37.8337988109984,69.840080049181,70.620689063848,25.1135407940868,24.8009641613596,39.2040360227285,89.6140437849893,91.1106033295534,25.0786325025905,24.8509481789668,24.9558254377359,69.4619162285953,67.7557138040693,24.9044794659717,24.6891553872187,26.9529539836283,105.372826982822,110.981090620137,24.838838174248,24.0737157549186,50.0778627954471,127.077501928302,129.110605629049,24.3030527640599,23.9813632294883,39.6026524318465,127.424907069727,130.70915149434,24.0769722010875,24.4238958460178,55.6032086201346,89.6404754432036,91.8221682141731,24.8229676031017,24.5051985808598,32.2954286651603,108.060218164063,108.312960681738,24.991801884478,24.9584156782855,29.8136131046073,71.0313752522254,79.8559334428724,23.6265941553483,23.690211127583,35.5363181467601,92.3009682522183,87.3515896322917,24.7971911830934,24.2871278752455,43.0173005553899,128.634884999384,127.193014512821
25.0018659247726,24.97942942152,29.6165374840727,119.092958207081,105.786679383328,25.334635291851,25.0256586827626,39.0448267353688,69.7225305030062,71.375005930801,25.1095929884202,24.7984054198964,40.0915587733975,89.6029567875339,91.3351224386729,25.0818832294746,24.8481695245226,24.9683494548599,69.3730491521562,68.0916521804311,24.8723936723216,24.6882223280087,27.3283681722488,105.542100070611,111.654936638964,24.8276895482402,24.0713101587551,52.3289295112027,127.189932843968,129.269127492042,24.306451456271,23.9814735075531,40.8507641852125,127.466886078104,131.154542156402,24.0574799918337,24.4225857814677,57.6641403042942,89.7143617616843,92.3285972212796,24.8008767367481,24.5079603870649,33.3958944884722,108.16963177017,108.383923418118,25.019486446267,24.9643691023367,30.8918291218496,71.0400452256942,80.1954405704113,23.6337632626663,23.6898467684481,36.7678917137693,92.2575836203355,87.8529206263412,24.7998036890831,24.2919903255606,45.919665241191,128.600309541413,127.026838460515
25.0005080737261,24.9804857527639,30.0928261610728,119.071271693192,106.113440792548,25.3156773821413,25.0245005144706,40.2393348193832,69.6464554156759,72.1842263813726,25.1157438688377,24.7980088414762,40.9980303004779,89.5776226662557,91.4978784451065,25.0872075487415,24.8439771451064,25.0217892968358,69.311697490728,68.4772566835114,24.8439035598963,24.6809685591755,27.6415226531112,105.728307983401,112.238972696141,24.8021147587086,24.0654530488068,54.8844099693663,127.299841074857,129.443604069623,24.2972696215473,23.9829947882476,42.2049768792811,127.524819156177,131.506904221703,24.038126476621,24.4235320089146,59.5207277577574,89.7716171465192,92.8015770995373,24.7468196567197,24.5100892000784,34.5861099842553,108.218452091168,108.38811656593,25.0483875680288,24.9661538209246,32.072064689394,71.0468796098203,80.5270002192049,23.6243789359191,23.6910126452439,37.9734800211471,92.2174484213021,88.3560783996382,24.7978963569502,24.2877444981874,49.0297622871645,128.580640914178,126.795496906171
25.001432504843,24.9803005261174,30.4546593234414,119.097660942387,106.641609071818,25.2864349852189,25.0258091308761,41.6380756906457,69.6063036197364,73.009655672423,25.1231565718703,24.7952331836283,41.8875082253703,89.598281540749,91.5849965559825,25.0944747227847,24.8436682633136,25.0709503712868,69.2424773939172,68.90125690084,24.8207899421043,24.6783009397975,27.9090540665321,105.901378515799,112.756914041521,24.7698099833839,24.0645438726366,57.5890824409788,127.40994182055,129.596965466065,24.3006830165535,23.9863362230874,43.3274487333549,127.574417015982,131.766188100843,24.0393094643823,24.4239924528241,60.6112494335496,89.7929200070828,93.3011701286828,24.7291208384014,24.510598608713,35.7474311219355,108.217445795074,108.37621263345,25.0694331771466,24.9679600464504,33.1444531568827,71.0236094256913,80.8260815311489,23.6113784688242,23.6908917081474,39.0437778065227,92.1701845649219,88.8328778549375,24.8131039275253,24.2831260384281,52.6959709273036,128.564978694176,126.523441952636
25.0020193599725,24.982792531943,30.7531710618004,119.153349520671,107.366292324305,25.25033983102,25.029831546315,42.8705789753777,69.5881116731185,73.7217546444269,25.1261675548179,24.7932624986774,42.5932512623048,89.6350499914527,91.6580523245181,25.1041381768777,24.8494095698362,25.1097572545195,69.2113878485035,69.3377551870105,24.8132427727554,24.6776192420436,28.2866262367622,106.075958196622,113.18162176259,24.7452537769487,24.0669871667972,60.1550228421618,127.51920714727,129.710178033682,24.2997111883734,23.9905127608111,44.3033336126224,127.653941847822,131.908264751986,24.0453974836638,24.4295488628795,61.6259375324435,89.7963539015126,93.8523441756495,24.7305142435591,24.5118518731182,36.7447687124535,108.25147649756,108.418457616263,25.0881182501177,24.9670836845171,34.2024352134654,71.0833497884043,81.0819015566552,23.6022970180731,23.6908611356402,40.2864225411806,92.124830280759,89.2758423337401,24.8272587927618,24.2826929009457,56.7845149718336,128.555457363018,126.197177996243
25.001433114225,24.9833918763396,31.0502364480999,119.216923589465,108.291035064045,25.2070182999637,25.0282597621981,44.1629869552911,69.5845771492378,74.3561779010578,25.1291695374542,24.7875895891774,43.3108261813392,89.6568503653109,91.708520206962,25.1017582569178,24.8525251166364,25.2086324037372,69.196147931865,69.7702189866606,24.8112010315304,24.6770927017698,28.5366082651681,106.215952141261,113.514751059112,24.7460481661185,24.0649039589792,62.8486627394174,127.618155642359,129.760575869827,24.302169063214,23.9941132177554,44.8385436766105,127.737731866475,131.944190239157,24.0528979429976,24.432794308365,62.1995035413894,89.7852414102729,94.3717985384802,24.7086885347709,24.5126236057483,37.7552918270663,108.252933287359,108.38370761483,25.1020735292594,24.9653634489853,35.2604907976282,71.1109709489884,81.2709805335805,23.5880971149383,23.6906866980479,41.77825997916,92.1274316571001,89.699515175103,24.8264067625447,24.2803708193688,60.8580113092539,128.541523535335,125.79020538706
24.9997602013884,24.9864620675148,31.2581891135838,119.250205962265,109.317906272588,25.1581748583284,25.0281626070708,45.6123475596362,69.599138815231,74.8537795020941,25.1261464364523,24.7791018680944,43.9430734562039,89.6617405495841,91.7651201070134,25.1020620102662,24.8550971011481,25.2745138904339,69.1743347843161,70.1726752290292,24.8301000163778,24.6815933620648,28.7484243496853,106.324180348269,113.753879065841,24.7306811031531,24.0685207441141,65.2263754544626,127.714304317267,129.702980207304,24.3121028917687,23.9974431258871,45.6471234418633,127.803699983333,131.893200901948,24.0595886893252,24.4380077148947,62.6979058322066,89.78548026354,94.9007019755488,24.7319142750054,24.5119858676835,38.74359816889,108.226470551,108.288955814043,25.111853764984,24.9644799240127,36.3381027065394,71.1479514206436,81.3623078485313,23.5652297359282,23.6921824157425,43.4318606075899,92.1349330147965,90.0899380453545,24.8261093115483,24.2740378151823,65.1160792743015,128.493021203519,125.272766521416
25.0008377841832,24.9868782128352,31.964906829142,119.219889980198,110.351232112096,25.1119587919183,25.0271081549255,46.8148336545231,69.6349433490704,75.2253500123233,25.1212617823875,24.7778784439216,44.3921099822113,89.6408333293449,91.81340492332,25.0881043596425,24.8556849577044,25.3482593827989,69.1910527543167,70.5445961432387,24.8504373492562,24.6823704670756,29.1932213324902,106.416200016353,113.912301827142,24.7233072506328,24.072091889444,67.4048207239979,127.808716589846,129.470418744094,24.3210852046597,23.9986282628159,46.4281563025011,127.870993259777,131.729746082587,24.0651712868354,24.4404202773319,63.3399412135086,89.8014566004335,95.4188215965985,24.7493721351501,24.5139010683963,39.6270418506279,108.200993050375,108.058732732726,25.1170724068474,24.9604020613521,37.343244852356,71.2002876288413,81.3137116418953,23.5611260682444,23.6922474718874,45.0906813124259,92.1867633891117,90.4690048916801,24.8171211286394,24.2733957108578,69.1683683221517,128.437776061629,124.625818876484
