9 ACTION EYESCLOSED,9 ACTION OBSERVE,9 ACTION GRIP,9 ACTION MOVEMENT,9 ACTION RELEASE,9 GESTURE EYESCLOSED,9 GESTURE PLANNING,9 GESTURE GRIP,9 GESTURE MOVEMENT OPEN,9 GESTURE RELEASE,1 ACTION EYESCLOSED,1 ACTION OBSERVE,1 ACTION GRIP,1 ACTION MOVEMENT,1 ACTION RELEASE,1 GESTURE EYESCLOSED,1 GESTURE PLANNING,1 GESTURE GRIP,1 GESTURE MOVEMENT OPEN,1 GESTURE RELEASE,2 ACTION EYESCLOSED,2 ACTION OBSERVE,2 ACTION GRIP,2 ACTION MOVEMENT,2 ACTION RELEASE,2 GESTURE EYESCLOSED,2 GESTURE PLANNING,2 GESTURE GRIP,2 GESTURE MOVEMENT OPEN,2 GESTURE RELEASE,11 ACTION EYESCLOSED,11 ACTION OBSERVE,11 ACTION GRIP,11 ACTION MOVEMENT,11 ACTION RELEASE,11 GESTURE EYESCLOSED,11 GESTURE PLANNING,11 GESTURE GRIP,11 GESTURE MOVEMENT OPEN,11 GESTURE RELEASE,6 ACTION EYESCLOSED,6 ACTION OBSERVE,6 ACTION GRIP,6 ACTION MOVEMENT,6 ACTION RELEASE,6 GESTURE EYESCLOSED,6 GESTURE PLANNING,6 GESTURE GRIP,6 GESTURE MOVEMENT OPEN,6 GESTURE RELEASE,3 ACTION EYESCLOSED,3 ACTION OBSERVE,3 ACTION GRIP,3 ACTION MOVEMENT,3 ACTION RELEASE,3 GESTURE EYESCLOSED,3 GESTURE PLANNING,3 GESTURE GRIP,3 GESTURE MOVEMENT OPEN,3 GESTURE RELEASE
24.5413919014409,26.1878359705979,35.9498998918652,110.692514336335,109.341923529684,25.77426919928,25.2820976811272,30.8545582080773,77.3909393310783,75.0785636046284,29.521586702061,28.2310800187384,37.8000216531597,70.3932407307257,69.9553940782741,24.6385772402814,24.8890042442124,37.8167138364439,72.1647909978275,61.7813906508847,22.9558758168361,23.3852121205573,28.8621887004569,72.9137403575721,69.2294861034672,25.9945486024347,25.6107773157853,27.0404337089342,68.9562962665097,45.7988378251184,25.1019113110285,24.6718637717418,28.8621095627512,128.165507620222,124.238379997821,35.2522281797535,23.9479237908114,31.1684239197095,85.2353104145804,68.9351588023533,24.7883441157891,24.6791604905275,25.4745864609975,91.9684509641203,89.449228116504,24.9692051476939,24.7547533601562,25.3208806863056,64.6738536564189,72.1662276474192,24.5050820631742,24.3144852942376,26.6707343472618,75.038116788405,72.1444967727182,26.403096209812,24.0486102064087,27.5136767479331,80.4333400810176,64.0062831391504
24.500917976019,26.1920925334106,37.6884156722981,110.730715992893,109.358515239329,25.8035303876935,25.2828408580997,31.4568842750419,77.1894909992161,75.0276141257104,29.5324449227499,28.239690641445,39.3319572304756,70.2869384714293,69.8952694733065,24.6829026535105,24.8877158568912,39.9966728850483,72.2188432172087,61.7982068386547,22.9564000147246,23.387891934603,29.8494975152489,72.6563185172731,69.1015529892097,26.0579320424463,25.6049933418325,27.8571122245004,68.7420739382952,45.882542219266,25.1047618922851,24.6736885067241,29.6247501235924,128.151424728583,124.167726697147,35.2544405184606,23.9522140277684,31.9739963034618,85.9177227255496,69.7674338769271,24.7912294365738,24.675994945308,25.6486967887198,91.9801408256561,89.3927193448567,24.99610220259,24.7560852225262,25.6051783675191,64.4879815751634,72.1438713653555,24.5003604060808,24.311910146794,26.9536164844058,74.645139094637,72.0861354911945,26.5262400454106,24.0501101767033,28.1891845540384,80.5489086103205,64.0422457842649
24.397073093162,26.1936355303601,39.4247258531057,110.753676020479,109.388781066214,25.8361487444482,25.2898764256621,32.034463357661,76.9974352228879,74.9718848804198,29.5356205807468,28.2437254183692,40.8224824263202,70.2094077505128,69.8448595578661,24.7401096038361,24.8877026706578,42.3855445046503,72.3226714023438,61.7542294796996,22.9515736906709,23.3920061602589,30.9125342252162,72.441997644398,68.9538347292583,26.1040542347782,25.5968582081127,28.8924767921212,68.5300035748084,45.8755038407938,25.1040260098434,24.6755826646453,30.5266233759687,128.150897548809,124.086563777158,35.2426268026454,23.9537655531889,32.7245923744266,86.585731647728,70.9982318791268,24.79072993,24.6761675246512,25.8723255450504,92.0015678688313,89.3177890160596,25.0325909940002,24.7566203915267,25.9581874990143,64.3035168108717,72.154217014527,24.492089006241,24.3097073783341,27.2623708602031,74.269411641368,72.0609898884127,26.5265647326958,24.0526532863652,28.9746217028353,80.5783300051461,64.0768852642019
24.294849710731,26.193639443358,41.1973675891196,110.764694565416,109.420733054441,25.8515281864924,25.2939383660333,32.6158962613344,76.8206820288037,74.9207369388007,29.5314340544794,28.2547532647578,42.3868247893287,70.1582272833996,69.8272793055116,24.8284099183654,24.8823559850457,45.0107500385632,72.4775108695858,61.6734912586173,22.9486472738452,23.3933937615704,31.9189260463156,72.2066842550578,68.7984577315888,26.1333440336626,25.5946836109894,30.145151474306,68.3028380488619,45.7910385972719,25.102318746595,24.6766710934096,31.5224369442968,128.151583971697,124.002113922026,35.1771587740087,23.9543190014412,33.3693752591614,87.19000285283,72.5269385710778,24.7931684849184,24.6760667662537,26.1627101045034,92.031392621857,89.2463519829262,25.0657403389813,24.753648893912,26.3795461511427,64.091492430841,72.1914657641227,24.4937065865985,24.3070088715443,27.5885049412249,73.9230714614097,71.9717478844136,26.4610142014722,24.0541891559074,29.9131608764762,80.3205543882604,64.0969513814599
24.1907817915471,26.1900873705438,42.9586973825391,110.778726425731,109.470725637963,25.8513532162255,25.2962181323713,33.2264784045801,76.6439890188037,74.8773566702116,29.5185171331747,28.262752593805,43.7478539890385,70.1351057583176,69.8390687449755,24.8840757691327,24.8782028105353,47.6431564377093,72.6674169615768,61.5957762871841,22.9433239709117,23.3912511222663,32.9365702017862,72.0443231803852,68.6485999843855,26.1358309023085,25.5968860294106,31.5616060075384,68.0600053897357,45.5622954174264,25.0993618186631,24.6762366856083,32.5305739862359,128.148820764432,123.902155374254,35.0518135560093,23.9554100483087,33.974408813818,87.6750534327046,73.9771435396485,24.7988752649629,24.6764249684074,26.4913819801811,92.0692652236616,89.1779731353889,25.0907623774174,24.7565803548136,26.8905513009006,63.8862887674414,72.2708619629368,24.4885945794816,24.3077520509258,27.921650314202,73.6108392630602,71.8033276684143,26.3632587889757,24.0563766996974,31.0776568312339,79.9238696388299,64.0476916271242
24.0814137641117,26.1820301137822,44.6600734578097,110.800884371583,109.534913710224,25.8658463123038,25.2957759148103,33.8484953863292,76.4699812118375,74.8451320592126,29.5003335846216,28.2724772450106,45.0229257604787,70.1453596172729,69.8904194790653,24.9154704627479,24.8745274149024,50.2698794353194,72.8893548926465,61.5231084066386,22.9414657285378,23.3944285025289,33.9646255029308,71.9398258547483,68.5285532629804,26.1198461958282,25.6013013220469,33.0542414833021,67.7922906077214,45.2103555632922,25.0934359086674,24.6732588740824,33.6360350797655,128.146840304633,123.8264215517,34.8471746681541,23.9557990855655,34.584363908822,87.9616687239518,75.2867986084651,24.8058438572417,24.6737569401988,26.8419198577064,92.1136323817002,89.112714282467,25.1163707839508,24.7566987571838,27.4834363762291,63.7008038634085,72.2937965476046,24.479690910097,24.3037892631034,28.2691030692614,73.3140143146224,71.6585375799806,26.2598762362552,24.0582881204117,32.5009388629028,79.4032145663579,63.9383794533407
23.9749166957757,26.1882572448657,46.404872905642,110.836606689796,109.635288068291,25.8806575996986,25.2968349187496,34.4908955874493,76.2856215726731,74.8243851355225,29.4786268516491,28.2881904798256,46.2464892417101,70.2002005053324,69.9862480716821,24.9351601226193,24.8777714285582,52.8494249404522,73.1581391826375,61.441233603246,22.9433274610093,23.3950406804702,35.0046493517822,71.8979200846988,68.4398248427158,26.0794916668607,25.6031756090777,34.6127259444241,67.5002758829144,44.7264728059267,25.0915847769967,24.6736892181445,34.8317271212116,128.138646555911,123.760833156964,34.530714992164,23.9547956671948,35.2145163331416,88.0733632772067,76.0150499209833,24.8136538794826,24.6749025981488,27.1422711428029,92.1528477799,89.0489373705868,25.1347395593873,24.7565080752635,28.1504773659212,63.5538546079089,72.33356997966,24.4765221145677,24.3001439847351,28.6013809038993,73.0798188505673,71.5178493018723,26.1408502626853,24.0549396721635,34.1960703727684,78.8207830882872,63.8380433983586
23.8637357665808,26.1915409560289,48.1785340682197,110.877614149097,109.758141805096,25.8910972994812,25.2974012291026,35.1351075609377,76.1313887713543,74.8253817709457,29.4575279589709,28.3028460563453,47.1629255731663,70.288605794192,70.137856411867,24.9472188949864,24.8735792837996,55.2043387040635,73.4457877093178,61.3626745022673,22.9513825246221,23.3906587893082,36.1698261646484,71.7939856297013,68.3543784576192,26.045873492348,25.6110032718748,36.1506520221833,67.2156477668297,44.1974235056914,25.0910306991547,24.6745160485204,35.969692760344,128.11129863673,123.661588665031,34.1162423028211,23.956923948971,35.8422763693516,87.8875918949609,76.0828180427673,24.8209873987205,24.67775505668,27.5265151632865,92.1646712807289,88.9798172891199,25.1388752249092,24.7556237544215,28.9110568612093,63.48265345357,72.2900301557575,24.4720311455247,24.2968335861593,28.9349725593268,72.8123928578609,71.3069249852283,26.0161565302754,24.0517922742591,36.0964519946137,78.2712844233358,63.8122393922827
23.7551117523156,26.192929831085,49.9707043689498,110.946592899936,109.882102221272,25.8931133143255,25.2978448757838,35.8014571707562,75.9900049953562,74.8517032461571,29.442625826485,28.3088300326045,47.9553724391066,70.4240352173053,70.3978110085626,24.9483746662032,24.8672380339512,57.443982018431,73.7616689557856,61.27728283313,22.9647965212742,23.3880450014556,37.3786137258519,71.6968975209425,68.3156446462371,26.0086815778402,25.6159903559466,37.7380504349636,66.9441205051597,43.781314094519,25.0939399602349,24.6743679364344,37.1800535186659,128.077808159813,123.572510994254,33.6189209439097,23.9611632240956,36.5584158724357,87.4622332627349,75.5795500704149,24.8304733975315,24.680488837628,27.9041224703388,92.1942445805734,88.9134400372933,25.1467702394496,24.7567550992261,29.7373132727103,63.4769379560924,72.127797744486,24.4704134851744,24.2997566561868,29.3233720527241,72.5874498156387,71.0554960097019,25.9014873267139,24.0506722437848,38.1112885571307,77.8122137878441,63.7869982106031
23.6346528987222,26.1944386412633,52.0789616675227,111.008510076669,110.024161168593,25.8923371203457,25.3013418978669,36.4615548227841,75.8780553943236,74.8847815403839,29.4297400859006,28.3182945343327,48.9448504564338,70.6088498047236,70.826899852024,24.9286542388426,24.8614843516375,59.6442367479371,74.0818341791099,61.172304367577,22.9596938144364,23.383898402108,38.7326618691467,71.6224996684866,68.3222609157571,25.9879023907235,25.6227642608034,39.2509469244574,66.6915026607096,43.4867611949154,25.0919383684316,24.6712854142434,38.4010265012771,128.035930836887,123.48061267881,33.0329591325793,23.9665815733256,37.4045929916841,86.9374656861548,74.5495645707413,24.8369004640938,24.6874454531363,28.2921459185461,92.209707508104,88.8467454290558,25.1516435132918,24.7565255864727,30.64920191596,63.5613727598907,71.914930089765,24.4639030901222,24.3050140003485,29.7278607255873,72.3908876159077,70.7420898900673,25.8093287799256,24.0463638970389,40.0792849291817,77.4538930701109,63.9598435397278
23.5422808043859,26.2042701151806,54.3682358866472,111.071254994257,110.201336177183,25.8916920762765,25.3063346350093,37.1247441767404,75.8035219512131,74.9169726204608,29.4178305045282,28.3149147487194,49.6331677712989,70.8232378225285,71.3137294977018,24.9104128106827,24.8628293960908,61.752675916978,74.41949532138,61.0409225720139,22.9529539189287,23.3800864313423,40.199462167593,71.5608819617239,68.4209248547595,25.9794376810176,25.6231612487892,40.7800222010452,66.4673684953045,43.246090178087,25.0892902229462,24.66828584115,39.5855505129725,127.982037964211,123.357346862587,32.3699619116553,23.9701688295979,38.3671357987759,86.3702352568479,73.2810084052224,24.8427088231681,24.6883838762712,28.688902259959,92.2494041767147,88.7605623242103,25.1510259395894,24.7575445360145,31.684780014113,63.7317216479803,71.6730481714752,24.4577062511413,24.3134984333049,30.187315577162,72.2484034980444,70.4570256398375,25.7353278056022,24.046307844456,41.9468773206781,77.2639128568392,64.4279582876338
23.4640420586835,26.2114601596927,56.7263223755393,111.117646220667,110.368238243172,25.9006004480114,25.3102277284837,37.7692405639617,75.7598317618056,74.9307987291393,29.4093635644729,28.3108253245456,50.1773333606564,71.0328101259146,71.9082208307617,24.9153601379792,24.8588299791966,63.7208058596501,74.7451066677641,60.7920496563406,22.9540529869021,23.3757736206933,41.6196115695206,71.524856508007,68.5983360029018,25.9822131965704,25.6199004347037,42.4500049072371,66.2468092945804,43.0114062845984,25.0880065678166,24.668304340793,40.9165310470498,127.924266127761,123.204852524026,31.6831973055205,23.9722797993224,39.5013984138311,85.8058289829924,71.8045848677118,24.84728445552,24.689109015252,29.1153196455891,92.2807451037827,88.6715791556014,25.1489338682014,24.7601220774505,32.8294177640674,64.003245964169,71.5581882954906,24.4536102247779,24.3148572285451,30.7522652266565,72.1599460090274,70.1981273172191,25.6850462687666,24.0461054570907,43.6151035511214,77.3204357773346,65.1936809599079
23.4141244163064,26.2143530073038,59.4679032934276,111.16127768977,110.553098713758,25.908708662378,25.3101421316063,38.419290774888,75.757746265512,74.9169596631405,29.403028727428,28.3066288137506,51.0708885382311,71.2517461628822,72.5385776587568,24.919032467849,24.8543354187889,65.6774084611112,75.1599632430279,60.48159997967,22.9545664721385,23.3771004093157,42.9761235748928,71.5429672753245,68.8165696388975,25.987897406926,25.6072842782828,44.3493877960148,66.0446416407847,42.6636678541442,25.0913610631049,24.6678661068225,42.4021984259185,127.856732801664,123.022656913565,30.9671296239247,23.9726794450328,40.8311682409347,85.3200450716987,70.09872955198,24.850049280767,24.6895871701483,29.5621982223143,92.2951223109176,88.5558700149391,25.1609120548057,24.7605423035892,34.1465528318437,64.3806067018265,71.6561443876621,24.4527388934304,24.3153476974989,31.3615064907926,72.0944169343742,69.9809239292673,25.6433655489774,24.0466256378423,45.0200142916838,77.5386826224978,66.2781845139439
23.3445995044569,26.2139921010046,62.4476340786679,111.212237328987,110.731123488031,25.9155968846814,25.3116918578332,39.1120458586851,75.7744147747202,74.875609500608,29.4001128429231,28.312047060157,52.4229622646658,71.4742039714091,73.1894041945538,24.9131686511702,24.8547436206509,67.6383679706277,75.6489509330513,59.9543400348021,22.9454583597758,23.3753890899925,44.2304981317584,71.6090224795829,69.0731037839185,25.9906855559727,25.5998854519225,46.3896496346441,65.861074117287,42.1613169070316,25.0900283793084,24.6669151203672,43.9344806105962,127.787647255807,122.801672174109,30.1925482948884,23.9743104698164,42.2538350934998,84.8926606992832,68.2105673355242,24.8523148987759,24.6888211327114,30.0531245781416,92.307966941357,88.4436563760161,25.1739096973186,24.7664275029498,35.6592891535657,64.8344026887296,71.892081108463,24.4495701962067,24.3156953501402,31.9956771224566,72.0708287620306,69.8043509621138,25.6102129925778,24.047650636987,46.2088703631523,77.8538254160475,67.4833325605085
23.2686096776761,26.2182760824111,65.3927432106945,111.251133359726,110.900267265656,25.9123394492143,25.3152640189162,39.8840659408712,75.799269426619,74.8250910396868,29.40146203097,28.3073722346738,53.7252590345991,71.6631120078595,73.841848912912,24.9173611850931,24.8590839232093,69.6154613415579,76.2065537980201,59.2480927228666,22.9401553575832,23.3777191347973,45.3004546859193,71.7037171109388,69.3267079868731,25.9656346336518,25.5941723070334,48.5860808808271,65.6790303274786,41.5506662185538,25.0820178389962,24.6671729827933,45.7462656286163,127.731089579999,122.554705220232,29.4179609440921,23.976229088041,43.7603950756656,84.5144332111731,66.0814425009162,24.8536414166313,24.6866154211809,30.6488439830598,92.3293198934919,88.3039803034306,25.1975060094281,24.7669975516595,37.3056154277989,65.3722064376549,72.1357121764687,24.445349491377,24.3177558697117,32.6910438644945,72.0843942554243,69.6741680293293,25.5882352676632,24.0475283869915,47.2378189720474,78.0360839946539,68.687224658657
23.2401949910125,26.2238189115931,68.3679182853199,111.270330415754,111.049147066815,25.9181906888341,25.314816378699,40.7698011483335,75.8281352410084,74.8016635523201,29.4020829515543,28.3112750191653,55.3879404307501,71.8616465043973,74.432578167969,24.9214651679789,24.8538142447848,71.6413680240224,76.8056259115278,58.2737577415049,22.9331150064388,23.3808116882925,46.0752625422462,71.767920126607,69.5470295616691,25.9539078529614,25.5889462504028,50.9089667781208,65.4939834619856,40.7651774552104,25.0765868699875,24.6654634206473,47.7376056157806,127.670746798789,122.310060451979,28.5658749697428,23.9780541644293,45.2724841583786,84.2537554158968,63.7658882278631,24.8547664675379,24.687718887831,31.3606563274061,92.3039637813767,88.1917815635296,25.2228044511445,24.7641301506772,39.082271483869,65.8734966190631,72.4083293383193,24.4482783363083,24.3166430516066,33.341824034955,72.0877625483142,69.5653958483054,25.5672790238825,24.0441512332628,48.242276843976,78.0137604567958,69.6783408996291
23.2034346469914,26.2265635436775,71.1353194292829,111.300349588816,111.196353708518,25.9241237112705,25.3112695959325,41.8185440090988,75.8546515481318,74.7182948970516,29.4022577558891,28.3163612500796,56.9341364500136,72.0344427000549,74.940143103429,24.928612333632,24.8518554452882,73.3945965096135,77.4080283081452,57.1720027995433,22.9193726928818,23.3822442973181,46.8335398535132,71.8980745657875,69.7672246281606,25.9391378901079,25.5863554248956,53.2603640887563,65.3133503151248,39.8352731780989,25.0709778124763,24.6661736027567,49.7548345319794,127.606781196986,122.101134740451,27.7096696932915,23.9798863123992,46.7917922226353,83.9705746690997,61.1907491245074,24.8521444175348,24.6900151312032,32.1413584591454,92.286909728495,88.0744574068086,25.2515955131504,24.7632450947874,41.0539668405783,66.3962644390522,72.6370995431665,24.444385544798,24.314559172669,33.9294055562166,72.0667489622915,69.4377696721707,25.5512447022216,24.0428155016629,49.2970542898452,77.9822589935541,70.2559807223518
