10 ACTION EYESCLOSED,10 ACTION OBSERVE,10 ACTION GRIP,10 ACTION MOVEMENT,10 ACTION RELEASE,10 GESTURE EYESCLOSED,10 GESTURE PLANNING,10 GESTURE GRIP,10 GESTURE MOVEMENT OPEN,10 GESTURE RELEASE,4 ACTION EYESCLOSED,4 ACTION OBSERVE,4 ACTION GRIP,4 ACTION MOVEMENT,4 ACTION RELEASE,4 GESTURE EYESCLOSED,4 GESTURE PLANNING,4 GESTURE GRIP,4 GESTURE MOVEMENT OPEN,4 GESTURE RELEASE,9 ACTION EYESCLOSED,9 ACTION OBSERVE,9 ACTION GRIP,9 ACTION MOVEMENT,9 ACTION RELEASE,9 GESTURE EYESCLOSED,9 GESTURE PLANNING,9 GESTURE GRIP,9 GESTURE MOVEMENT OPEN,9 GESTURE RELEASE,5 ACTION EYESCLOSED,5 ACTION OBSERVE,5 ACTION GRIP,5 ACTION MOVEMENT,5 ACTION RELEASE,5 GESTURE EYESCLOSED,5 GESTURE PLANNING,5 GESTURE GRIP,5 GESTURE MOVEMENT OPEN,5 GESTURE RELEASE,2 ACTION EYESCLOSED,2 ACTION OBSERVE,2 ACTION GRIP,2 ACTION MOVEMENT,2 ACTION RELEASE,2 GESTURE EYESCLOSED,2 GESTURE PLANNING,2 GESTURE GRIP,2 GESTURE MOVEMENT OPEN,2 GESTURE RELEASE,8 ACTION EYESCLOSED,8 ACTION OBSERVE,8 ACTION GRIP,8 ACTION MOVEMENT,8 ACTION RELEASE,8 GESTURE EYESCLOSED,8 GESTURE PLANNING,8 GESTURE GRIP,8 GESTURE MOVEMENT OPEN,8 GESTURE RELEASE
139.974809509707,23.6559138489967,30.5171392304755,127.360438620699,123.583577322539,25.8611899730274,25.6018167140794,25.9999409516869,96.5490654517587,76.4400571626035,25.036038069608,24.5405984589842,26.7124749945358,91.0493801809105,95.6289791108571,25.0808469272166,24.4777723333667,30.4853506512344,59.6290381780792,65.9286806187761,23.9777267576635,24.3711272214768,29.3885944405423,113.384386263091,107.846502870731,22.9212513147429,25.5857362651989,31.1249373624493,84.1518095531679,59.4470376086488,23.7297427885917,23.3484125514133,27.1455558598164,90.2534785859593,94.5839934212805,25.5805573974692,25.1139824242911,29.6859579202242,95.0132753515512,73.7683882391771,24.733987914949,25.9710145217035,32.5643603969153,72.6946137701856,77.5921723039996,25.7347715693412,25.7179030674759,27.2083464827391,68.8116892822949,55.6030208670512,24.8601789806313,25.2632221515879,25.7347035512145,113.327314076692,103.860694061109,25.3527784652142,25.0930679646688,25.1990295594591,69.1289810332142,59.7189900290846
139.788530755798,23.6557244794547,31.4222849480965,127.325466095829,123.587002658362,25.8619589296864,25.5957317329975,25.9959299772906,96.3782978875929,76.2866489805482,25.0244770654507,24.5427574957946,27.0311220625646,91.1125551334342,95.99004767314,25.0796435636409,24.4735539800787,30.9157856393748,59.6884114936889,65.9888839335411,23.9826172740774,24.3711918687892,29.6063766832174,113.29910806397,107.726221168205,22.9073149090721,25.5866359694035,31.9872695590093,84.3489695435173,59.4935985388313,23.7520257879762,23.3461498638993,28.3648843884519,90.2355173668684,95.127021898929,25.5719625377594,25.1216007205606,30.3655069306801,95.3090082949131,73.8470353577483,24.7453592914095,25.9678875700498,35.4568042665472,72.6880191150764,78.1513514326454,25.7278889487837,25.7176654026978,27.5531020485697,68.737473065059,55.5921574112451,24.8554825250492,25.2611853221383,25.9396485603998,113.266250646835,103.936635768944,25.353053663746,25.0919160650021,25.2327327613018,67.6171863405491,59.7124822691065
139.360325218507,23.6553566390277,32.4284030294099,127.306277042156,123.566787305306,25.8571597712304,25.5859802281496,25.9845027080788,96.2279317779906,75.8859809564465,25.0195492607565,24.5421042598832,27.3727021445578,91.1745894342798,96.3639164452879,25.0753667308518,24.4682039415008,31.2394176698276,59.5873894152091,66.0664216343674,23.9870746819552,24.3691274858891,29.8173172065841,113.224244937521,107.60728335833,22.881655512661,25.5876355073091,32.9077855112475,84.6027654099956,59.5241222833689,23.7780551494388,23.3458732769443,29.7983394751086,90.233238636184,95.6893102050793,25.5587861534703,25.1277878585747,31.1289613541779,95.6117217158923,73.9283876788734,24.7665388926014,25.9710831857218,38.5286973109275,72.6444986742891,78.6579118752553,25.7239700362639,25.7167889301066,28.0512440066802,68.6406381437565,55.5529946309119,24.8516269973988,25.262453112499,26.188260618177,113.223252886382,104.012075791783,25.3586547880246,25.089708055205,25.3170075342632,65.8819520801719,59.6568209279096
138.755061415546,23.6557585232569,33.476870179557,127.291267022886,123.517810333994,25.8607885172945,25.5831251773215,25.9685405224731,96.1124621593955,75.2606912768206,25.0151613894804,24.5440695072925,27.7292305512823,91.2420724487454,96.7546101665992,25.0705629585459,24.4668738116185,31.5494889231638,59.3716897921004,66.1728705429758,23.9871543665055,24.371883567356,30.0334325466454,113.151821939073,107.483243682283,22.8976845815678,25.5883913789228,33.869183156299,84.9548268264596,59.5435792278099,23.7985634241012,23.3461572590787,31.3601046265551,90.2540783033422,96.2706961687377,25.5541542231142,25.1319217079547,31.9431938435635,95.9092491692394,73.9962978320841,24.7938910653513,25.9733585995529,41.7262335131583,72.5794247388502,79.0981701844188,25.7225840703203,25.7167477285704,28.725212529157,68.5127687479986,55.4748663099495,24.8462918234694,25.2646897478385,26.4801132978473,113.2432157378,104.088290908831,25.3601741212563,25.0910498661865,25.5319746863815,64.1542905640304,59.5440149870769
137.853806115837,23.6550004990307,34.6127890032719,127.289053399156,123.479471271333,25.8582411106354,25.5831308443821,25.9445930888097,96.0119431194126,74.4348868105985,25.010769937919,24.5439960270618,28.1234468744878,91.2932915793728,97.1203699215338,25.0665428762629,24.4698605888093,31.8740434957119,59.1352341279621,66.3027382004634,23.9835903283181,24.3694142154322,30.3473492598399,113.066703975843,107.366526515095,22.9160681734791,25.5869297464696,34.8667311391826,85.370921912857,59.5327839701897,23.8000263490966,23.3467908438853,32.9147666057365,90.2643946340506,96.8622679300748,25.5426489312402,25.1338678488561,32.7317758794304,96.2343122141439,74.0637781914229,24.8123022328158,25.9758072254961,45.2683186921892,72.5095698971301,79.5304778065991,25.7215882754661,25.7146717186149,29.5631610163269,68.3377357865632,55.3481702404975,24.8445626702173,25.2639282253811,26.787845128992,113.281666110049,104.151150816332,25.3577331881368,25.0939188796182,25.8684451800629,62.4603752230707,59.430796174533
136.830717320712,23.6529846760202,35.8528522955579,127.286579381796,123.439781249821,25.8695504373586,25.585120302326,25.9289011140477,95.9446384322235,73.5049456298503,25.005755881183,24.5447993563074,28.5692096678165,91.3653236528622,97.4928683873502,25.0627945524144,24.4716258452434,32.2285524709802,58.8989977643887,66.4622139761311,23.981941532666,24.3665888042776,30.7205447663182,112.979363193254,107.25571682065,22.9433483193899,25.5895265777946,35.8571236165145,85.8164336223552,59.5327346233054,23.8055459448368,23.3471101161064,34.4255124050259,90.2699855401292,97.4169182119103,25.5413304830325,25.1391451338388,33.4562845967902,96.5657125951516,74.1076398296433,24.828025535194,25.9742765726802,48.7444915354215,72.4524355547348,79.8680074737074,25.7272833698222,25.7173015748551,30.5480211968596,68.1308169178879,55.1886107507831,24.8422116260638,25.2686852812244,27.1082945150057,113.325523544534,104.224246109374,25.3606042166486,25.092907770417,26.3235539810682,61.0048102695311,59.3235344707978
135.610676167955,23.646277137766,37.1632315545842,127.291107307808,123.392948458154,25.872499642182,25.5893933474534,25.9120856856862,95.9276659515485,72.6474298477734,24.9951017910686,24.5450854871106,29.0750256349613,91.435298885966,97.8494436402948,25.060718583707,24.4770415432456,32.6725857852786,58.6502518147834,66.6485535011941,23.9788751266167,24.3619936207893,31.1618273474878,112.850610480282,107.153132233924,22.9721970574159,25.5904491378664,36.8420025650802,86.2817413773805,59.5285590483097,23.8152437521081,23.3481454096486,35.9956907662536,90.2818465952994,97.9311371042112,25.5401866901012,25.1406942372384,34.0558481038021,96.9362385249553,74.1858461996521,24.841029797495,25.9748652570356,52.0756127836065,72.3907404192658,80.1165967841111,25.7293413405307,25.7200087389188,31.6299980229892,67.8948574033086,54.9864867484922,24.8413054331551,25.2690342493355,27.4380336327634,113.36133265518,104.300701731055,25.3647706993653,25.0918905820242,26.8915158094587,59.9792592805856,59.2127465053573
134.386702709412,23.6449706570535,38.6165098775074,127.297848478478,123.367395473413,25.8813784776605,25.590292677674,25.8953740113682,95.9783039847737,71.891916144632,24.9897477598603,24.5464034908194,29.7394783087557,91.5048053400302,98.2363754314497,25.0606650239402,24.4782940418221,33.1753172756807,58.4608845903499,66.8357016945337,23.9715369915177,24.3581822103141,31.6730208520229,112.688311012471,107.084084803117,22.9952190623479,25.5884015813138,37.8491196773528,86.7467777142735,59.5270204534615,23.8209041692638,23.3496575905812,37.4709839732286,90.2447190318136,98.383838706969,25.5352997097225,25.140996651842,34.5363625853305,97.3164876970202,74.2360890183989,24.8535258319215,25.9802411564076,55.1547279355037,72.356983002463,80.219480205673,25.733067043387,25.7227159925611,32.7546976886289,67.7288447560199,54.7698070027121,24.8408189252555,25.2678026739311,27.7478146361321,113.432409759414,104.367138651445,25.368298811976,25.0915917638409,27.5115836228929,59.3899156646159,59.1904290732746
133.314326471396,23.6433638909716,40.2371234442206,127.317454539507,123.36926587672,25.8818336806793,25.5902851418288,25.8870025009881,96.058555668056,71.3481945805286,24.9862927798121,24.5450422937036,30.5745658555711,91.5701987151197,98.6363215774922,25.0543625552974,24.4775229939604,33.71078058166,58.3011888398892,67.023663424608,23.9704507487255,24.3552867198784,32.2548402534509,112.516184934449,107.021603949207,23.0270861044897,25.5831737817807,38.7892226215893,87.1854955978374,59.5151289983242,23.826081150256,23.3525394086296,38.766485936347,90.2362947506129,98.7619994951081,25.536994903444,25.1405537354474,34.8086242072168,97.6685436277222,74.0043428560313,24.8654946568258,25.9858635317056,58.2391213135978,72.344119266558,80.2035645273492,25.7375581958714,25.7272319404209,33.822743375964,67.5179661212955,54.5874095515307,24.8401414592692,25.2639874940891,28.0503346549318,113.506073676368,104.43572667,25.363023981931,25.0924162174132,28.1834467393698,59.283736711262,59.3095563967059
132.539405431979,23.6440380042967,42.024332476833,127.353407426343,123.397271903515,25.8929880478036,25.5965412918386,25.8854212625759,96.1421469734348,71.0454669989825,24.9805846602369,24.5450150335793,31.4655289578733,91.6140378642831,99.0353401304818,25.0517317289313,24.4807638639571,34.2826930312425,58.1989005102437,67.2130125996459,23.9679412816057,24.3500445537278,32.9115209790537,112.349943126941,106.986801795768,23.0598241617752,25.575394307524,39.7700298694581,87.6119258548416,59.524845164477,23.8306676600044,23.3537756272571,39.9775905996371,90.2403682119151,99.068808917067,25.5400463240787,25.1362042868783,34.9945497301756,98.0350959556877,73.2986585385727,24.8734755904795,25.987752028402,60.9243285142905,72.3666501968437,80.077411134177,25.7408276738465,25.7287232742379,34.7776677889486,67.3606756798637,54.4368545419283,24.8373885837731,25.2686298005948,28.3476543131872,113.580391334513,104.542092364451,25.360377518087,25.0877673940079,28.8698715715373,59.6604678508498,59.6124132725449
