10 ACTION EYESCLOSED,10 ACTION OBSERVE,10 ACTION GRIP,10 ACTION MOVEMENT,10 ACTION RELEASE,10 GESTURE EYESCLOSED,10 GESTURE PLANNING,10 GESTURE GRIP,10 GESTURE MOVEMENT OPEN,10 GESTURE RELEASE,12 ACTION EYESCLOSED,12 ACTION OBSERVE,12 ACTION GRIP,12 ACTION MOVEMENT,12 ACTION RELEASE,12 GESTURE EYESCLOSED,12 GESTURE PLANNING,12 GESTURE GRIP,12 GESTURE MOVEMENT OPEN,12 GESTURE  RELEASE,6 ACTION EYESCLOSED,6 ACTION OBSERVE,6 ACTION GRIP,6 ACTION MOVEMENT,6 ACTION RELEASE,6 GESTURE EYESCLOSED,6 GESTURE PLANNING,6 GESTURE GRIP,6 GESTURE MOVEMENT OPEN,6 GESTURE RELEASE,9 ACTION EYESCLOSED,9 ACTION OBSERVE,9 ACTION GRIP,9 ACTION MOVEMENT,9 ACTION RELEASE,9 GESTURE EYESCLOSED,9 GESTURE PLANNING,9 GESTURE GRIP,9 GESTURE MOVEMENT OPEN,9 GESTURE RELEASE,1 ACTION EYESCLOSED,1 ACTION OBSERVE,1 ACTION GRIP,1 ACTION MOVEMENT,1 ACTION RELEASE,1 GESTURE EYESCLOSED,1 GESTURE PLANNING,1 GESTURE GRIP,1 GESTURE MOVEMENT OPEN,1 GESTURE RELEASE,4 ACTION EYESCLOSED,4 ACTION OBSERVE,4 ACTION GRIP,4 ACTION MOVEMENT,4 ACTION RELEASE,4 GESTURE EYESCLOSED,4 GESTURE PLANNING,4 GESTURE GRIP,4 GESTURE MOVEMENT OPEN,4 GESTURE RELEASE,11 ACTION EYESCLOSED,11 ACTION OBSERVE,11 ACTION GRIP,11 ACTION MOVEMENT,11 ACTION RELEASE,11 GESTURE EYESCLOSED,11 GESTURE PLANNING,11 GESTURE GRIP,11 GESTURE MOVEMENT OPEN,11 GESTURE  RELEASE
26.2309830584711,29.5771919320488,46.9364395152681,123.705771530306,122.507062899804,30.7709224609684,30.2067318604665,57.988616313932,94.5399578269357,106.499655809395,39.0764542045806,39.5447063095326,49.8422249237803,124.62665530069,125.655623214147,30.6284514969527,30.2627148202696,34.3919153867387,111.156088069082,115.873519119047,31.2664677656305,32.2508750037958,33.7873417305115,92.3683018727317,95.1457567409848,31.2568521973541,30.7418052779841,34.9388928529223,117.39052141773,89.7214447366709,31.2293667589082,30.9597752201297,40.6474278434251,109.264102061557,110.752346037815,31.4572258191264,30.5006391766554,40.094449497766,99.8344511468155,86.4622830424543,32.9483129234861,27.8938543259142,28.0264942324172,84.595440580851,79.0500908417209,34.393632855843,34.0022500780033,34.4717670553171,71.6817292293919,73.6914978590724,32.1068050778736,29.562085188172,34.9575391021199,97.9752393233304,93.660863697705,31.597153202335,29.4472362631708,53.0776756930371,71.7487937311317,77.4389620822148,43.6855707657613,41.5572657067687,39.9479175708177,124.430315804839,124.667161162542,31.4443271829224,30.3287159941238,35.6990781174061,80.9627743194203,85.3213324892372
26.2292054898186,29.5764214771439,47.9170213829389,123.673048569093,122.514391232973,30.7707367866582,30.2045740325824,60.4947637583771,94.0893898293284,106.391504969828,39.0715820669832,39.5476545554802,50.3581328448721,124.622717471991,125.673766914024,30.6289823197519,30.2593632208381,35.3587269706955,111.016774422313,115.835010222869,31.2394468246343,32.2542040946748,34.1853582581536,92.4758414822355,95.1840888030384,31.2529063593293,30.7427569487266,36.0639213322031,117.334605720522,89.6961324201187,31.2268378544653,30.958777890933,42.2976367220647,109.185633475612,111.210442459895,31.4542938866198,30.501016894164,42.9016596183613,99.7995334794365,85.7467780360152,32.9274684370672,27.8908528701127,28.0375143650051,84.5072123121367,79.086180777972,34.3656690243482,34.005142660067,34.4943608992174,72.2930134675608,74.8777187379488,32.0961232254547,29.5541166978053,35.3778052251969,97.8483259524942,93.9047524150827,31.5581368525838,29.4466400139628,54.2994130397319,72.0823295227312,77.6397747869383,43.6703475519668,41.4777785985506,40.6145074663772,124.360422266191,124.666310019032,31.4379242198155,30.3305074687108,35.6787006469745,80.7705305211188,85.4358254994857
26.2285957271109,29.5788775437883,48.8782011636581,123.645439501137,122.527408309771,30.7690385756226,30.2007759618154,62.9629220965959,93.7290179535045,106.190314818989,39.062111276398,39.5494026617845,50.7664047140944,124.606161229624,125.705885698271,30.6300190822976,30.2555865266379,36.3594867158817,110.913057294826,115.815592366167,31.2115602568462,32.2485652052926,34.606278260994,92.6775167670792,95.2177813656771,31.2509644918283,30.7430495939893,37.3451701960889,117.264746298545,89.6721717824181,31.2294152973178,30.9505366108884,44.04697802779,109.125940341749,111.692045664207,31.4539340063023,30.5006848442032,45.7774109023308,99.7663418692773,85.0154054919551,32.9108600367926,27.8972818154097,28.0528866650402,84.3801880509211,79.1162192120186,34.3443332076219,34.0050873300898,34.5255820121879,72.9954138416878,76.027793617854,32.0981270333541,29.5455649550711,35.7577178890053,97.6662216716588,94.1425728462863,31.5417254539576,29.4493111727491,55.3833038044066,72.4953613981678,77.8413754188886,43.6490740519454,41.3822096021331,41.3532405285749,124.30849827367,124.665123300624,31.4361337866529,30.3323873576888,35.6972923746981,80.6042781947467,85.6385214151822
26.2300632453752,29.5834615133965,49.7717803215346,123.622599113471,122.54820936892,30.769236101621,30.1941500888948,65.3730045584452,93.4095379343786,106.002451212693,39.0552510864476,39.5549407832929,51.2256501721566,124.586626089799,125.749540446898,30.6336636719647,30.2541110173537,37.4002784215985,110.81480821953,115.783726897431,31.1776049756329,32.2366024785972,35.114894231887,92.8475944440216,95.2600740038855,31.2487712611468,30.7416765014849,38.770164640802,117.200040209895,89.6722390878195,31.2274295928033,30.9481339451575,45.98607004815,109.108117522941,112.14419547861,31.4525118554957,30.4997282474581,48.5869246590858,99.7416485512187,84.3055364128984,32.8818622515342,27.8952763211212,28.0684073124429,84.2308662962641,79.1684903501889,34.3245616412021,34.0050540378678,34.5609155930404,73.9152823063527,77.2021709215951,32.0974932081751,29.536371918837,36.1262949081472,97.4312911655032,94.3709961420832,31.5377011976196,29.4511721559968,56.4500729872535,72.9873626299708,78.0126364407088,43.6252004686255,41.2782847251135,42.2721370003032,124.274391384041,124.656727428219,31.4339735197663,30.3215310154729,35.7602137804018,80.5244685084304,85.7776077801541
26.2251329056046,29.5882190852295,50.746392007969,123.589116200268,122.571134197029,30.7646080386428,30.189215373571,67.7055876201944,93.121285010044,105.775813842185,39.0472705029808,39.5633606418311,51.7249315285809,124.570296809096,125.801562385328,30.6381933860248,30.2573849944021,38.5003144186776,110.703833636809,115.717345204744,31.156288297554,32.2270319710912,35.613314552319,92.9767987963089,95.2985251228758,31.246926262991,30.7397808349269,40.2981158935209,117.101769134057,89.5117201098201,31.2220525313157,30.9429056667993,48.0095001426338,109.102955822798,112.543923151824,31.4536159898979,30.4992927404232,51.1639703094938,99.7240724409666,83.7001835728987,32.851399227497,27.8983888200886,28.080140724631,84.0736390342624,79.2338019378754,34.3106636951309,34.0076315406987,34.5990926208282,74.8950243861512,78.4471103805234,32.0836172432542,29.5340113375937,36.5170935548002,97.1433290513198,94.5720970519071,31.536042115144,29.4560967015846,57.5588408231555,73.5454015501691,78.1201902730748,43.59390834409,41.1734906176512,43.4260530201912,124.239884240333,124.66540546475,31.4349140517475,30.3234480473184,35.9123238816001,80.4666099645719,85.8908053049103
26.2185940010848,29.5965524617903,51.5045604028129,123.566154918159,122.598678533523,30.7634041658788,30.1845223865059,69.8056994094,92.8436227848169,105.556913389994,39.0419555765038,39.5683707705952,52.2337371631216,124.563257525451,125.869170902694,30.6444351886516,30.2552604966923,39.6298148912521,110.645943796373,115.69556365392,31.1402937779192,32.2091354154825,36.1253653923319,93.1282688198032,95.344135332729,31.2436099111375,30.7386785051627,41.9882883326015,117.003024744617,89.3339615217282,31.2188762946525,30.9355376888664,50.1000396628007,109.102436025458,112.878580533992,31.4526757237741,30.5010801112381,53.391931627325,99.6943681202037,83.1783356313767,32.7889194149537,27.8976697478138,28.123231554676,83.8955376513963,79.3073682235046,34.2976865379984,34.0078114242784,34.6550564777675,75.9563274036004,79.8085110372969,32.0689538451175,29.5336293243113,36.8923400293219,96.8377965684768,94.7530659329177,31.5399185985607,29.4610803280835,58.6346601129321,74.1656187166881,78.1505105187006,43.5589970931767,41.0668426403613,44.6204029656461,124.203178870487,124.679757827815,31.4343429588869,30.3248906228505,36.1553277938699,80.4331018582839,86.0587618406252
26.2127629836147,29.6078163647963,52.1469634267733,123.56125498285,122.632912463282,30.7588168029893,30.1803831395085,71.653640557967,92.5786414695612,105.416747048704,39.0348365098582,39.5776401451888,52.6609558344934,124.56815835211,125.948513756173,30.65541319241,30.2531958251123,40.7599700666503,110.612633430534,115.716403719574,31.122924259339,32.2087498409727,36.5984413591395,93.1922525014603,95.3851930607244,31.2403588739772,30.7368731741349,43.8474109330048,116.909619644059,89.244111222474,31.2228687771354,30.9252217065526,52.1664704389855,109.100824221429,113.10560057517,31.4488797306099,30.5019261369799,55.2126275998011,99.6756549697725,82.8070138648626,32.706608915543,27.9008638588765,28.1729970747249,83.7077412294752,79.3990021470835,34.2851508194471,34.0063263855558,34.7321929247208,77.0752888124947,81.3345162906624,32.0764563217449,29.5303349342962,37.2637402848294,96.5010276147206,94.9022527308033,31.5447592402279,29.4590904198817,59.7495529148349,74.7956851507177,78.0718146562779,43.5286347022495,40.9713288954147,45.9655089724673,124.163735207146,124.712913335815,31.430089061335,30.3301774508936,36.5227101899989,80.570602621818,86.176240683651
26.2035363037441,29.6101580537075,52.8122187810302,123.546899051927,122.670889383337,30.7532420890903,30.179586165974,73.3761048874961,92.3117213245984,105.320580948372,39.0241821833213,39.5842179054779,52.9660910660632,124.57722578464,126.040367365001,30.6666362390756,30.2573051408326,42.0779619401377,110.565927646814,115.780333828298,31.1130324078862,32.2097007766881,37.1396606718723,93.2676008576276,95.4293369433584,31.2396883540162,30.7392006613404,45.8047285582507,116.67865513947,89.1630718546212,31.2243127586783,30.9257053534928,54.3135284998808,109.108834206205,113.274661703838,31.4438666434449,30.5043165643479,56.6088132219705,99.6440706689375,82.6217461091578,32.6425592676688,27.9005894800101,28.230553119024,83.5208367445018,79.5142986119283,34.2742883386028,34.0090653121017,34.828984540023,78.0728816286194,82.9291887644852,32.0658513421901,29.5255942782054,37.5732669657699,96.1392583882545,95.0307326697132,31.542953989362,29.4541052305575,60.939375807326,75.4110224067171,78.0527051610028,43.4968118493392,40.8818638947794,47.3342313987685,124.117352873361,124.786540779082,31.4272158164293,30.3252009426407,36.8769228979254,80.7213691707452,86.2632947725548
26.1918905911845,29.6112383291599,53.5379044547329,123.523580759334,122.715157485107,30.7513306878223,30.1811244067816,74.9923513937518,92.0617701428862,105.29351237858,39.0188313364643,39.5895987310434,53.2890259903209,124.600924430165,126.136092555997,30.681744106891,30.263044624274,43.5037336741087,110.51234466948,115.86077772135,31.11613310138,32.2133937334924,37.7783603479618,93.3464085930972,95.4720197694416,31.2390979507965,30.7413261305206,47.8442251890851,116.435472035008,89.121200755956,31.2307882273468,30.9215498321648,56.5002353575043,109.107930639681,113.369261464758,31.4357632329922,30.5044822405694,57.5499031590041,99.604473650048,82.6438355928549,32.5718465366647,27.8929836192606,28.3400706466114,83.3201738523594,79.6532713564143,34.2607418346035,34.0137412111289,34.9474309005963,79.115535401095,84.5469784488697,32.0572041019828,29.5264326503421,37.7992821958901,95.7624565466874,95.1471113139346,31.5306762045572,29.4494157113212,62.0848259694631,76.02302549864,78.119315520308,43.4669368452756,40.7977079821786,48.6312149983685,124.057848697161,124.93050753635,31.4265569419334,30.3269167221568,37.3545100154377,80.8795495242343,86.3997210907143
26.1813353117619,29.6090215788228,54.4223147709466,123.513569113301,122.763166675178,30.7463555739321,30.1808595692068,76.5667970796856,91.8228165539816,105.27034327167,39.015949763673,39.5939057980075,53.6131426021373,124.644833492997,126.244164081408,30.6951102825311,30.2582717191288,45.1252589991412,110.479146661946,115.936322359516,31.1287748395696,32.2102920498129,38.5568546034906,93.4071810445418,95.5473360422765,31.2314002011489,30.7425901670807,49.8817007064426,116.312349287351,89.1648726086628,31.2428222422872,30.9218525244505,58.7974735077416,109.087809953205,113.440731852794,31.4319826225784,30.5048891720593,58.1868836448887,99.5470351848742,82.8183745400354,32.517092484641,27.884516731488,28.5308928054207,83.1103144907054,79.8261566831292,34.2475425416582,34.0145678903822,35.0954322029832,80.166565201007,85.9861575582841,32.0466197092046,29.5133039176729,37.9832062526236,95.3714514003364,95.2864469612497,31.5044745925014,29.4461722824196,63.1534727679304,76.5778939773645,78.2422850827295,43.4382279675497,40.7252560853373,49.9867480983434,124.003498006498,125.147573265083,31.4225737716265,30.3286474565784,37.9566758878918,81.0307766654205,86.4858178033931
26.1715095695217,29.60661010523,55.4847973269098,123.506579283098,122.815385606548,30.7419825778722,30.180999083383,78.1650832115805,91.6015417858956,105.304404404087,39.0106526628487,39.5971027848101,53.9717458741614,124.697995462828,126.366699569058,30.7135581175731,30.2534741543876,47.1497335897671,110.436858410433,116.038087424921,31.1222575416758,32.2156173174985,39.5313010482059,93.4433491887135,95.6783894703253,31.2293132294883,30.7430404358643,51.8201402182613,116.070841800443,89.2367143250819,31.2465011876352,30.9160856116532,61.209318480404,109.068959784958,113.48945517808,31.4276094510979,30.5069407059653,58.7269209781099,99.5022771987474,83.0620733403267,32.4718346828912,27.8827454205251,28.8168143254818,82.8955714651899,80.0080882962577,34.2375670554922,34.0152924070864,35.2740390477316,81.1252766499076,87.0981417765103,32.0482975442885,29.5057862120175,38.1268339973027,95.0009417916887,95.4354430428231,31.4626495671399,29.4454167288263,64.4816133333641,77.0701351187589,78.4975572418569,43.418031409053,40.6529844918335,51.4910114189608,123.955116727808,125.447621066826,31.4209110056863,30.3300993005972,38.7135623439503,81.1832333561598,86.5797715304261
26.1555650680074,29.5978763573244,56.5541832782753,123.496831447486,122.881414229721,30.7408833818324,30.1836870022362,79.841111083948,91.4038133085416,105.262892606621,39.0075237354383,39.6037314218963,54.4478442863687,124.754789820921,126.520836013619,30.7400646359737,30.2473734459155,49.3973569417816,110.419930919305,116.121168016145,31.0917274203863,32.2120311573918,40.7504514861,93.4434061728495,95.9001408002735,31.227843610448,30.7445498634586,53.5977432987705,115.817539790461,89.2964922422177,31.2581228931403,30.9153975193817,63.4131144381521,109.051132061098,113.531528558421,31.4235446641363,30.5108824842664,59.1957279399854,99.4490483795983,83.3760182637688,32.4401731496107,27.8853825286766,29.2006084503101,82.6721064669781,80.214711620614,34.2271846839852,34.0179214752157,35.4964104922636,81.9682469918072,87.9398826755537,32.045910603138,29.500374343077,38.2297864791132,94.6297871414619,95.6166771992122,31.4235565678176,29.4415664315019,65.6174054974646,77.4930082171652,78.9676928282314,43.4036027684658,40.5733243083788,52.8579454569829,123.922666203226,125.811961892723,31.4194821912804,30.3257578923062,39.6422391174296,81.271500326201,86.7244869125787
