8  ACTION EYESCLOSED,8  ACTION OBSERVE,8  ACTION GRIP,8  ACTION MOVEMENT,8  ACTION RELEASE,2 ACTION EYESCLOSED,2 ACTION OBSERVE,2 ACTION GRIP,2 ACTION MOVEMENT,2 ACTION RELEASE,5 ACTION EYESCLOSED,5 ACTION OBSERVE,5 ACTION GRIP,5 ACTION MOVEMENT,5 ACTION RELEASE,7 ACTION EYESCLOSED,7 ACTION OBSERVE,7 ACTION GRIP,7 ACTION MOVEMENT,7 ACTION RELEASE,10 ACTION EYESCLOSED,10 ACTION OBSERVE,10 ACTION GRIP,10 ACTION MOVEMENT,10 ACTION RELEASE,12 ACTION EYESCLOSED,12 ACTION OBSERVE,12 ACTION GRIP,12 ACTION MOVEMENT,12 ACTION RELEASE,6 ACTION EYESCLOSED,6 ACTION OBSERVE,6 ACTION GRIP,6 ACTION MOVEMENT,6 ACTION RELEASE,9 ACTION EYESCLOSED,9 ACTION OBSERVE,9 ACTION GRIP,9 ACTION MOVEMENT,9 ACTION RELEASE,1 ACTION EYESCLOSED,1 ACTION OBSERVE,1 ACTION GRIP,1 ACTION MOVEMENT,1 ACTION RELEASE,4 ACTION EYESCLOSED,4 ACTION OBSERVE,4 ACTION GRIP,4 ACTION MOVEMENT,4 ACTION RELEASE,11 ACTION EYESCLOSED,11 ACTION OBSERVE,11 ACTION GRIP,11 ACTION MOVEMENT,11 ACTION RELEASE
30.6648296319631,30.698397327594,30.1626757787364,NA,NA,30.187243130741,29.6096061836414,29.4308581498943,72.585009747618,78.2876334236644,31.125689574131,31.1108462150138,31.4327925711037,74.1675435056241,72.8291841208533,33.6639985535864,33.5076344550642,39.6983660408575,104.351452343442,106.80906591381,29.9090062650181,29.9529550826952,43.6941791454301,119.907607245403,122.313607208656,30.808752194414,29.6286518140623,54.459470698779,120.325708813679,123.487776203968,29.6491989283961,29.0677146902753,37.4645954706042,89.7090259100145,91.338628562382,30.8672354051113,29.4430855212347,59.4765852420237,102.984515203787,112.260745525704,30.5275930239467,30.6324377164715,43.7240805326262,77.9089756019077,79.7293928176733,30.7121890080857,29.6861572344993,39.3032713101279,91.5267896962867,91.4746693985592,30.7628482445896,29.7165286360661,43.2115912688721,118.395370515202,125.9508876073
30.665336433155,30.6907267015991,30.0737313750398,NA,NA,30.1602289109719,29.6083741825446,29.4137531241253,72.9698235890579,78.3993232929346,31.1228633486425,31.1103271206987,31.431994078137,74.0821223011022,72.8745858172969,33.6561323132428,33.5085960549367,41.558910512881,104.526592479176,106.879917221618,29.8944713313051,29.9574909169882,46.7289834457326,119.866898446678,122.481369581566,30.8072760798824,29.6334519719381,58.0864914507914,120.308770816876,123.920315629962,29.6444594325046,29.0718163731277,38.4573673100459,89.6005782604386,91.8205127242933,30.8570526754827,29.4459743067655,62.5467500336288,102.989232876149,112.457809945928,30.5112490605615,30.6354814926839,45.0330767872352,77.8963388076894,80.1162561613625,30.7060684686178,29.68457676829,40.6624473933045,91.4640146453122,91.5487748479221,30.7606383087245,29.7142014557846,44.8773546111195,118.535805232936,126.214590135691
30.6679043839644,30.6884507798376,29.9302949393444,NA,NA,30.1321003839734,29.6103562323195,29.4088256503585,73.402341215929,78.5352977453551,31.1215882869418,31.1193569763487,31.4005613858892,74.0175424368668,72.9047993674336,33.6572806436143,33.509435135418,43.3954939676275,104.715240406865,106.955966138277,29.8794578956907,29.9567036964837,49.9990671308378,119.821216470444,122.709888342729,30.8049570485332,29.6361139347327,61.371645919432,120.295271531418,124.342989793049,29.6357656843328,29.0718970734327,39.6605078432272,89.4934637427741,92.3340466016667,30.849489540434,29.4527604957972,65.4406567751031,102.998929149518,112.561649032249,30.4930542426593,30.6377948625105,46.647779397879,77.8697442970863,80.5237009729944,30.7006374459219,29.6803450085722,42.1026170561228,91.4137100782093,91.647144661334,30.7545220208512,29.7121570769936,46.4212568325376,118.680442922002,126.474380204161
30.6676669895952,30.6892156927143,29.8415625806812,NA,NA,30.0976290408965,29.6121144388476,29.3720935171624,73.8674079348939,78.7140938274409,31.1198171644033,31.1262797829508,31.2841367038328,73.9524725171537,72.9379442293229,33.6521743752185,33.5069190784815,45.0785913637871,104.912160457591,107.048615312138,29.870951224072,29.9584675756882,53.3836786711231,119.776804576776,122.998425258349,30.8039070986859,29.6359138576689,64.6876467983897,120.276298571933,124.721875509112,29.6313475192816,29.0738444609904,41.0803016907701,89.3889629353309,92.7999435170718,30.8429659482307,29.45159927651,68.0720187384414,103.019144439817,112.610140189004,30.4949462283534,30.6374584685611,48.5030934239019,77.8282137400219,80.935212372814,30.6909233088454,29.6767769416408,43.5828423359595,91.3635549595883,91.7994979256225,30.7480731693882,29.7135951847511,48.0560316298057,118.82088000674,126.701773899808
30.6727711931939,30.6882794891476,29.7690639499745,NA,NA,30.0658632892996,29.6136623974396,29.3441784674014,74.3254457723874,78.9198693207408,31.1187125590247,31.1313240126435,31.2450662349153,73.8858858007418,72.9825876113951,33.6613909867313,33.5043583707037,46.6811858209821,105.102284460615,107.162806706276,29.8636224014133,29.9579021014827,56.7476167252704,119.752971567201,123.34790493534,30.7976976650679,29.6324409880878,67.9301996675591,120.264658796997,125.030803856713,29.6223819719284,29.0744367467446,42.9566607035564,89.2938308620177,93.2032872203788,30.8342661359546,29.4509374823445,70.4876605814649,103.0406958537,112.639618402702,30.4935237401292,30.640479021278,50.3824472375164,77.7669528229483,81.3674364636306,30.6816432173415,29.6749852347237,45.160863249056,91.3223735896116,92.0109198628497,30.7410256705691,29.7119728102891,49.489679297862,118.959416835604,126.898442647716
30.6703800051323,30.6921378417461,29.6323310759113,NA,NA,30.0476094275674,29.612837563243,29.3184923445066,74.7568353556838,79.1442664696045,31.1223424838894,31.1303432846329,31.2457182280297,73.8072204706479,73.0429145933914,33.6605670864983,33.5035518858915,47.9608990363713,105.276928665332,107.300738225332,29.854875964336,29.9602232559677,60.0168973564775,119.736550565018,123.74819867616,30.7890525061835,29.6311084315975,71.0872295681919,120.254572276027,125.298508472957,29.6178720576048,29.0765078789158,45.270560702029,89.2008775318039,93.5555444092942,30.8265710459341,29.4441052058638,72.6711191030193,103.064508884321,112.667361160624,30.4821852229359,30.6377886946936,52.3046620685841,77.6797889175725,81.7974358494964,30.6725439593282,29.6790245519577,46.819322523913,91.2812008393102,92.2775394602059,30.7333015517847,29.7095278978325,51.242179149189,119.106076943804,127.045434153819
30.6721152081063,30.7024255131163,29.6102667081235,NA,NA,30.0241357152088,29.612293283892,29.143205816292,75.1590240338594,79.4245060509607,31.1293818624881,31.1277078164412,31.2071798504235,73.7417637916044,73.0982226945461,33.6525398536726,33.5024846825608,49.1129951766784,105.421986080949,107.458057269429,29.8437167325099,29.9630734549543,63.1089413282304,119.720881476746,124.166970118597,30.7817441913276,29.6298463694341,74.1890287119472,120.249398940755,125.441068275035,29.6120805670585,29.0759790117087,47.8664937960182,89.112233956766,93.8368781317968,30.8177296118725,29.4411304036706,74.5471405171666,103.074274909648,112.667676303673,30.4639814086041,30.6369232200894,54.0698913502952,77.5755675589528,82.2546481729812,30.658730299378,29.6836285875532,48.4545055582172,91.2375890830727,92.6017145126218,30.7253531114366,29.7092074335387,53.0649342933598,119.252483351544,127.147757737209
30.6677875855219,30.7060414762772,29.6412281912701,NA,NA,29.9975114511699,29.6130113407207,29.2275651187127,75.4991819849141,79.729018323247,31.1341008495114,31.125057324244,31.2405231582368,73.6623661521223,73.1511705538945,33.6298773674247,33.4989809990818,50.1639718961172,105.538350033892,107.631994506136,29.8371834054635,29.9633542080835,66.3263116166395,119.70899231625,124.585049096984,30.776326957553,29.6310894645841,77.3227891796878,120.239307911583,125.536589606617,29.6059369049726,29.0749310673617,50.9223307682589,89.0270375305185,94.0434959923395,30.8086599919512,29.4366802903937,76.2832327299058,103.073452712087,112.706050057232,30.4446955060713,30.6334509549599,55.3844941673968,77.4431055670834,82.7092612967673,30.646892789586,29.6853731769257,50.1220464276875,91.1948679951675,92.9653791063202,30.7170581739585,29.7110789659787,55.2049741413252,119.402667200689,127.245667225817
30.6631120994562,30.7106867033517,29.6896483014758,NA,NA,29.9602074085828,29.6138608724956,29.4304057637941,75.7349719325005,80.0701992614658,31.1286314757846,31.1273773440401,31.1884909259862,73.5871561998687,73.2069564337666,33.634884124351,33.4948560030774,50.8244142019839,105.614838613496,107.813176230484,29.8295772637773,29.9619779463548,69.755414118478,119.70018503518,124.973131239103,30.7717687810379,29.6286571626841,80.4319423957976,120.241196616233,125.604294385906,29.5986021773684,29.0696901297239,54.1064004559375,88.9443794281811,94.1947917246719,30.7963425223079,29.4346969584828,77.8213763117612,103.071310558575,112.722865296828,30.4317173800039,30.6327726127164,56.3525424170492,77.3145263419831,83.1415909270417,30.6335818818659,29.692281541821,51.8225433994513,91.1527066552342,93.3665014547307,30.7167127350404,29.7136178697531,57.3509594864277,119.569519523384,127.343377357049
30.6645389525054,30.7199500407697,29.5524719658627,NA,NA,29.94356910768,29.6115023478644,29.4804671425493,75.8124102519395,80.4445876929686,31.1256112153663,31.122269605082,31.1378890610051,73.5036628376922,73.2755783522637,33.6393064387883,33.4916846720566,51.3143617349722,105.659886894377,107.985229698988,29.822642411853,29.9610359984717,73.2061488511495,119.693149697343,125.297472029232,30.7656979220846,29.6249837609477,83.5681754635073,120.240046583638,125.621785708942,29.5887008349155,29.0700529137752,57.1094500319034,88.8627277525681,94.3488688722421,30.7821937119112,29.4295398687702,79.1095258321158,103.063323679971,112.742349030899,30.4269277458356,30.6256945409107,57.0340778125851,77.1840231480257,83.5804725034358,30.6244003112314,29.6951311290088,53.6173780830636,91.1107419939955,93.7741490088734,30.7188163722581,29.716873797241,59.6582042151091,119.746078520728,127.447230240562
30.66580035631,30.7197392954967,29.8719021195713,NA,NA,29.9187440979711,29.6101087028877,29.5556142138527,75.824362690145,80.8449172924371,31.1258163487014,31.1140779242395,31.212943858061,73.4141802522977,73.3394303701162,33.6429205260281,33.4888189311613,51.8564574751214,105.674887532811,108.170679920172,29.8181821523917,29.954819149316,76.8451452852614,119.684094881339,125.549909693839,30.763438577651,29.6236848519472,86.5106227952948,120.240305824338,125.588788487625,29.5819746756034,29.0698354760594,59.8574092586071,88.7829495184755,94.5504804948158,30.7720837499833,29.4305203098088,80.7436327254855,103.049474927188,112.754413411424,30.4022001026155,30.6228388339638,57.5316874394105,77.0590699630756,84.0500468011007,30.6167351285794,29.6959492263113,55.327327799459,91.1083405585226,94.1667978304501,30.7177402959246,29.7136034177304,61.9746553154439,119.917810853763,127.555608670285
30.6644997738603,30.7178591613972,30.1505405987843,NA,NA,29.8949459501662,29.6080915516522,29.5857072981571,75.683730380345,81.2733157022295,31.13518097916,31.1123241802172,31.1686430511829,73.3266480943781,73.4115794583701,33.6260291609602,33.4889834796872,52.4744264566703,105.671270562496,108.327659822778,29.8165651075665,29.9522650494214,80.6473421031049,119.67589126674,125.76562410415,30.7585529726559,29.6223759309191,89.4055273463516,120.237910310492,125.510597451684,29.5709539965603,29.0660508747721,62.2294165717834,88.7150923566957,94.812778201249,30.7629000388522,29.429803687496,82.3585727629839,103.027895874865,112.77813165765,30.3898199158023,30.6214850545299,58.0526405355231,76.928764451232,84.5497518308752,30.6121825365631,29.6998725651062,57.0252837226371,91.1159116184684,94.5521814454747,30.7123214844562,29.7112446432613,64.2091562274952,120.097610917292,127.655230063041
30.6639910477565,30.7106577632328,30.4360294480502,32.0515540777183,NA,29.8620520784271,29.6072012092359,29.5117112186496,75.3275284008742,81.7213463550532,31.143672511909,31.1091030347306,31.0640057830401,73.2381988563402,73.4911814953938,33.6637875236821,33.4886117029651,52.9718413969714,105.652949763144,108.500043692283,29.814114408433,29.9477955682551,84.1836694971041,119.677015111868,125.894798714108,30.7580745925187,29.6232190630031,92.2328970327259,120.235316144387,125.384770072981,29.55806856821,29.0612868203697,63.9562321641662,88.6499829463502,95.1397352190255,30.7508637716336,29.4312093030268,83.8991550117735,103.006516644891,112.776091347675,30.3593131382905,30.6246572050104,58.635732620769,76.8302610862918,85.1023156242171,30.6076444603879,29.7009781175754,58.773658304251,91.1049909710625,94.9302491569591,30.7104847613027,29.7091823206234,66.2253185112015,120.276908075406,127.754104559676
30.6655463810966,30.7050060854895,30.7765691906693,31.9483002284631,NA,29.8535091480045,29.6091909989351,29.3914444839968,74.7955836201605,82.1918635373452,31.1371614552621,31.0923619902461,31.0670542567163,73.1333473080761,73.6091286257629,33.6921435363511,33.489392734042,53.7468147450162,105.627391071112,108.711842779735,29.8087782622305,29.9502911301935,87.5052381230157,119.676236180788,126.009465842364,30.7555599188508,29.623220217291,95.0430957129909,120.243379498723,125.166049968032,29.5435822007324,29.0571693246134,65.509903709518,88.5865082497065,95.508846410564,30.7360867015509,29.4342889370082,85.6833733729982,102.987077294079,112.782558062859,30.3579848810247,30.6295396969251,59.285483688465,76.7139853389914,85.6680707533456,30.6014968168563,29.7022458909558,60.4886189692408,91.0813989342697,95.3092282433057,30.7117016509308,29.7068685100685,68.1165889184201,120.450484798678,127.829321009136
30.6753199648603,30.7028236933669,30.961357006292,31.8686852722956,NA,29.8379836445888,29.6099479836675,29.3007162426171,74.1140836853136,82.6668193833268,31.1343386325237,31.0846214706691,30.9785440811602,73.035529239125,73.7422313786352,33.7416027231622,33.4919431894533,54.4514874639969,105.604912122549,108.972701479834,29.8040525192452,29.9483108901135,90.6823367747642,119.670963607424,126.060652571661,30.7514137908838,29.6206107692502,97.3492424705944,120.251852310867,124.864380536314,29.5338049687804,29.0535528426984,66.8103887450919,88.5308553717312,95.8684622901374,30.7205478206287,29.4401106523579,87.4377137844447,102.966155812091,112.743350810141,30.3593147760055,30.6277739694431,60.2128025541603,76.5991610457235,86.2560764341681,30.5959704260118,29.7031127482828,62.1669908939151,91.0700890142757,95.6685445347452,30.7114277258684,29.7032861176616,69.7209868661355,120.621114344246,127.896051658
30.684159916265,30.6984148785156,31.3088378264771,31.8108658378677,NA,29.8263885746483,29.6109877666111,29.1887449228921,73.2814346993785,83.1194938889196,31.1350892816604,31.0824216608698,30.788233423184,72.9321788101663,73.885874776009,33.7897811604624,33.4916767559678,54.907338339388,105.579872048661,109.284562095353,29.8054981347461,29.9476466387767,93.4433665586614,119.672756350125,126.070111157361,30.7446347605266,29.6204530544398,99.635060860205,120.264370178533,124.326061006737,29.5285329932455,29.0554160568993,67.8372968573015,88.4821612490616,96.1750102537966,30.7064883142911,29.4406244081194,89.0093582726093,102.949297215667,112.729405500147,30.3713688628977,30.6254541981495,61.2750845600669,76.4943149121885,86.870957502103,30.5852607653272,29.7060082808508,63.7828980322977,91.0342791107652,96.0254713709131,30.7096672196813,29.7017707674035,71.1916358911624,120.785229860313,127.952030955194
30.6873625000107,30.6966746257071,31.6853975363963,31.7671281835863,NA,29.8177114878312,29.6128942341933,29.0981467060995,72.3391634553093,83.5146714303483,31.1393151295745,31.0785909421744,30.8162501499026,72.828262235804,74.0324618426068,33.8680041929008,33.488226625413,55.581818369348,105.54461347083,109.639205028933,29.8031920413424,29.9447728727253,95.7689147975315,119.683386683335,126.014210029257,30.7365602833005,29.6203465605843,101.826457204,120.28528406274,123.822102032759,29.5187188736277,29.0582297440465,68.9932633755015,88.4409757072384,96.4204318093831,30.6870505194622,29.440138760325,90.5292005189968,102.943609420877,112.732221922156,30.3719311981896,30.6301051939383,62.311035595922,76.3905500451318,87.3428880292858,30.577422799497,29.7062976715119,65.3930576970831,90.9762240005129,96.360682207379,30.7075928973253,29.7050792029441,72.5180166579605,120.937563803831,127.955315283131
30.6851402309023,30.7016201261439,31.898879929058,31.7991031558489,NA,29.8193005812942,29.6134845872564,29.0597829932802,71.3198472454743,83.8283675535158,31.1389344877398,31.0679330810721,30.8710618359754,72.7249455623338,74.1847452232933,33.951027083488,33.48837446764,56.1339099138893,105.50404966631,109.992228723378,29.7954509643555,29.9478091937815,97.7411750745936,119.70130114263,125.933692300822,30.7271067828411,29.6222959256729,103.872795501028,120.302848885432,123.411866116161,29.5152675901146,29.0619246575685,70.2735833782109,88.397020081507,96.59959152369,30.6702298422797,29.4402957386213,91.8328089085972,102.939966511472,112.72359136836,30.3638681367421,30.6307749436564,63.4831232233132,76.2898579794703,87.7134440073763,30.5640473444488,29.7089237125126,67.1066575513519,90.9271987974856,96.6491269912972,30.7012960793131,29.7031955225274,73.9970684049546,121.082507207966,127.940531582131
30.6833202963334,30.7056707217648,32.3633643509952,31.8617486224948,NA,29.8201356031463,29.6138357405448,29.0283799036834,70.2932167046963,84.073213837794,31.1420461032101,31.0674642746945,30.9230820073725,72.6371968319722,74.3323597023428,34.0366852583818,33.4860404453423,56.7703251335524,105.457109966211,110.333483131701,29.7940235821759,29.950108064642,99.3566759054349,119.723360399827,125.805972114274,30.7201170824777,29.6246872626016,105.762448208355,120.33335903049,122.798217368649,29.5117273071591,29.0648682878927,71.512800693101,88.3564862723054,96.7028882723482,30.6569140387141,29.4399771726814,92.8360573949358,102.939830757642,112.625849038585,30.355565641493,30.631326618207,64.6747156623473,76.1895178863729,87.9782251972436,30.5515597011735,29.7112939298182,68.8227799547825,90.852201724037,96.9018626557821,30.694091154337,29.7067885371181,75.6538764070037,121.215840159744,127.916364760602
30.6758519261924,30.7015180314521,32.7731628052834,31.9177758210737,NA,29.8144804905762,29.6143524101706,29.2864821004431,69.3105024521174,84.2333317325719,31.1387342603185,31.069361387026,30.943872694853,72.5474834506989,74.4698426106723,34.1297254965957,33.4821905936818,57.598168393824,105.409283607237,110.617126422768,29.7954611512836,29.9537686657589,100.854680069399,119.7553821015,125.635109327486,30.7098594026787,29.6304030442996,107.493319033779,120.365049141631,121.92600894727,29.5111511844072,29.0676738520883,72.9957851001284,88.327595416244,96.778968517313,30.6466561666386,29.4393172886297,93.8130616263356,102.94918795365,112.48625966301,30.3545219251292,30.6305472259511,65.7416586175331,76.0917131950345,88.1192441593917,30.5404985774034,29.7100075505937,70.6090803801227,90.7654747893374,97.1073829618384,30.6855410127857,29.7114615007516,77.5697770766534,121.345091481379,127.875080819544
