4 ACTION EYESCLOSED,4 ACTION OBSERVE,4 ACTION GRIP,4 ACTION MOVEMENT,4 ACTION RELEASE,4 GESTURE EYESCLOSED,4 GESTURE PLANNING,4 GESTURE GRIP,4 GESTURE MOVEMENT OPEN,4 GESTURE RELEASE,6 ACTION EYESCLOSED,6 ACTION OBSERVE,6 ACTION GRIP,6 ACTION MOVEMENT,6 ACTION RELEASE,6 GESTURE EYESCLOSED,6 GESTURE PLANNING,6 GESTURE GRIP,6 GESTURE MOVEMENT OPEN-CLOSED,6 GESTURE RELEASE,12 ACTION EYESCLOSED,12 ACTION OBSERVE,12 ACTION GRIP,12 ACTION MOVEMENT,12 ACTION RELEASE,12 GESTURE EYESCLOSED,12 GESTURE PLANNING,12 GESTURE GRIP,12 GESTURE MOVEMENT OPEN-CLOSED,12 GESTURE RELEASE,9 ACTION EYESCLOSED,9 ACTION OBSERVE,9 ACTION GRIP,9 ACTION MOVEMENT,9 ACTION RELEASE,9 GESTURE EYESCLOSED,9 GESTURE PLANNING,9 GESTURE GRIP,9 GESTURE MOVEMENT OPEN,9 GESTURE RELEASE,5  ACTION EYESCLOSED,5  ACTION OBSERVE,5  ACTION GRIP,5  ACTION MOVEMENT,5  ACTION RELEASE,5 GESTURE EYESCLOSED,5 GESTURE PLANNING,5 GESTURE GRIP,5 GESTURE MOVEMENT OPEN,5 GESTURE RELEASE,7 ACTION EYESCLOSED,7 ACTION OBSERVE,7 ACTION GRIP,7 ACTION MOVEMENT,7 ACTION RELEASE,7 GESTURE EYESCLOSED,7 GESTURE PLANNING,7 GESTURE GRIP,7 GESTURE MOVEMENT OPEN,7 GESTURE RELEASE
NA,31.1464822973899,37.3181630203217,91.5646770421554,92.4083726396297,32.4006917070791,30.2751292365359,35.8009054666582,102.80880257729,81.8477070831661,42.9977531585151,27.5426639120919,43.0447035816225,93.5914381996499,93.7708693949222,30.4543666551532,29.5733443553369,51.246122757817,74.1717664319228,65.1794620848806,31.9736531795187,27.7147799008972,30.0342265372947,124.137013288304,127.388719767857,29.5112247391127,30.0020896421659,45.3826962103462,94.8779126244523,76.034734648019,32.3876536348682,31.197781966065,42.8922232684114,109.5443887909,113.002204727368,35.0207870533743,31.8224044800319,48.1573596307177,75.8285749237443,57.5282319298835,38.965324117148,30.2077233598236,43.5148085628702,92.6908460906352,91.2602977607363,31.1043143019005,31.1186946522215,55.8303973947522,90.2987160777099,83.6259150550775,31.2429621725173,31.7551295969635,42.0431423660862,108.656496575166,112.006854276669,30.9573884433997,31.7710891609985,53.7292793972577,98.4340828531405,102.213487267639
NA,31.1597962459957,37.7126633135842,91.6149102068826,92.6304309936222,32.3897027261802,30.2741510432725,36.5244224445606,102.822951654445,81.4304741163902,42.716803268642,27.525850253313,44.4723663518873,93.5300451448461,93.7893879821643,30.4492549727662,29.5866681826175,50.9110943726293,74.2160977157213,64.738201567426,31.9806276063462,27.7124119500247,30.079862471998,124.199091513658,127.522779432531,29.497533803241,30.0026462695021,46.6482359508105,94.7913750018423,75.9803770114887,32.3853215327183,31.1965095188895,44.9181196129386,109.43029466291,113.098502209732,35.155738825249,31.8319997225135,50.026773085776,75.9351510639979,57.5760776267747,38.8913436632886,30.1996979601404,44.3944133455453,92.5869250967585,91.3325903763131,31.1241711100984,31.1196221945171,55.9453737112262,89.911644867854,82.0282310395666,31.2388722027997,31.7439124889076,43.9178319014281,108.704038688817,112.131402125519,30.9667446358844,31.7760767826244,57.6610523736017,98.3176613403595,102.282009760644
NA,31.1822375243365,38.0352912460277,91.7393264528004,92.9416155298186,32.3900172680246,30.2759741065243,37.332583615269,102.787759867105,80.957669793326,42.4376414541408,27.5158035975267,45.8468616128939,93.4796776520885,93.8423894653442,30.4446281145486,29.5998644710701,50.4130140543765,74.3897704632483,64.3119298090328,31.9765403199165,27.7175389478497,30.1021628588241,124.291743573481,127.645782561909,29.4900955996139,30.0035065327816,48.0689975179421,94.7233690884428,75.9250903535977,32.378820837557,31.187438850224,46.8621079207854,109.340472697607,113.233778439698,35.3117866966027,31.8357002738703,51.7746321760603,76.0515721973861,57.5992411763451,38.8211781570363,30.1967411419165,45.3065116650842,92.4914069289035,91.3951983670631,31.1299650183721,31.1069630057898,56.0446970749973,89.5810415916487,80.2844076821115,31.2281250712863,31.7244155834454,45.8353833856934,108.741510652571,112.248070591575,30.9824023480744,31.7804848097586,61.7636347971962,98.118390785187,102.253783554079
NA,31.2391876739534,38.1424889777406,91.9507003695383,93.3926214262076,32.3777759812718,30.2742167295972,38.1018344214619,102.732602882336,80.4964865848219,42.1569960894604,27.512529590041,47.0701566462838,93.4451712587026,93.907844293432,30.4409130860305,29.612398354752,49.7876015070825,74.5907401945092,63.9900251890295,31.9831410406257,27.7239327936713,30.0903366875426,124.394773523472,127.755689147014,29.4874683184617,30.0038603802085,49.6046481669152,94.6602501275318,75.8732496996437,32.3758419534041,31.1850182634675,48.8730247225673,109.280924656653,113.430207997812,35.4741290667508,31.830575047374,53.3242771515398,76.173415518187,57.6266141491978,38.757018862764,30.193834093421,46.3134065378243,92.4144902530584,91.4705051781828,31.1382055344644,31.0991723188294,56.0974534664728,89.2453992085462,78.5158443588438,31.2232773520859,31.7209482556523,47.6821173691487,108.771386155759,112.387748229853,31.0124812773994,31.7832554225632,65.9648516937545,97.8873235936639,102.253859140204
NA,31.2262645794239,38.196765261973,92.1400395972024,94.0076099996318,32.3826883503938,30.2698346380338,38.9128514210238,102.718506432622,80.0525698251866,41.8497291966972,27.5148253115443,48.1764360255036,93.4344576131537,93.9875796907109,30.4434865779278,29.6250265571009,49.0363886284321,74.7620049941896,63.83965337974,31.9775998931735,27.7266132425965,30.0630251920206,124.533255418445,127.821781630889,29.4859679154023,30.0047539703833,51.2245755741151,94.5953425744825,75.8271456619544,32.3742747109683,31.1896523460954,51.1608142035637,109.202554298612,113.67514182127,35.663430402489,31.8243149286879,54.6241499477344,76.2563409441639,57.7030407463254,38.703930592729,30.1943578789877,47.370443502249,92.4009096907187,91.5486738914241,31.1444832267071,31.0939985677998,56.2093021836444,88.9580110151087,76.8610709798482,31.2049901067078,31.7234115740777,49.4525120186075,108.773114161137,112.514581485154,31.0507644334668,31.7929408644846,70.1886971824952,97.5919067666215,102.353578956639
NA,31.2328803670619,38.3122442473831,92.3656205181581,94.7849238908125,32.3803364837318,30.268305480513,39.768980562353,102.688784092856,79.6591447486433,41.5345282279625,27.5162550520355,48.8912772317023,93.434301790116,94.048908581864,30.4490740072202,29.6398647250099,48.1999578001017,74.9498470877899,63.8850536430797,31.9764839833142,27.7310618115244,29.9828554383053,124.702530800969,127.833331049762,29.4814543366991,30.0056311885292,52.8661748965004,94.5284649949782,75.8430704026191,32.3685714267068,31.1914420042737,53.3992337409036,109.110278507861,113.947687375953,35.8616573322733,31.8276307680448,55.773456160633,76.3618104026071,57.7791492812887,38.6611946352858,30.1876975630349,48.283211522684,92.3695351350712,91.6544270141562,31.1447634762879,31.0968940721312,56.3890591271847,88.674708028896,75.126857319258,31.1871678390105,31.7257640705479,51.2355777127573,108.765811355845,112.652540201824,31.0778868759114,31.8055650484679,74.3915054394198,97.3263129089591,102.562144438827
NA,31.2601840822985,37.8274181711258,92.6016504670296,95.6649274623837,32.3694053200758,30.2713223545022,40.5181164808928,102.605111400742,79.2898784122912,41.1640376453148,27.5084727390476,49.4399644551204,93.4188752695683,94.0963154965642,30.4504310557895,29.6484134867722,47.2831262771674,75.105393885066,64.0813650846468,31.9693785704713,27.7412405438383,29.8465370688904,124.893220538235,127.812030997478,29.4829268313355,30.0062393108642,54.4924553993671,94.4642238998045,75.910223304515,32.3612806525558,31.1948167863407,55.7352334561831,109.1114713776,114.217304379271,36.0456663143863,31.8270822922027,56.8049960624415,76.4318582342279,57.9069615209134,38.6335366079618,30.1869812021857,49.2357852001032,92.3311328980229,91.792132581564,31.1406101634329,31.0909988023221,56.5312111894898,88.3286163346873,73.4549699154452,31.1625200243681,31.720845761645,52.895935222268,108.769965289775,112.791877417599,31.0923521040472,31.8167895475753,78.2599118683072,97.0667442199703,102.867886965142
NA,31.2862279263959,37.4484984705314,92.8073037099997,96.6038253707007,32.3631346294359,30.2736778615537,41.3660270220558,102.530112390554,78.9962252622256,40.7647742189679,27.5081737567503,49.8692559049349,93.3883231301698,94.1161914803078,30.4597935907123,29.6544747740253,46.3108431297467,75.0780043744126,64.418686720555,31.968855484046,27.7474354117266,29.6784623101399,125.084562286596,127.705396535491,29.4867209509854,30.0059567361825,56.0661071001756,94.3809339133855,76.0216523124319,32.3577104059277,31.2017666720956,58.3521656146523,109.071457155378,114.450730689739,36.195206046394,31.8244623973784,57.6961690141877,76.5763636481845,58.0889586154148,38.6102922972511,30.1863608823508,50.2704954650968,92.2996285450122,91.959635669252,31.1406753025873,31.0871305955311,56.6426047479797,87.9901228144219,71.9858286207424,31.1485782505792,31.7282617798437,54.5993788841567,108.761990760526,112.987242702235,31.100681609652,31.8284092964986,81.7532335306501,96.8008950120062,103.1821309214
NA,31.2140699100713,37.0776940741444,93.0367220848494,97.5100683005766,32.3722084937096,30.2733175826879,42.1701100773457,102.441765646043,78.8216396293997,40.3477976887152,27.5210607917917,50.3367999370786,93.3368589622709,94.1007514580851,30.4626417460699,29.6616617096925,45.3079357151867,75.1701342091549,64.8208974376157,31.969058146727,27.7527264575773,29.4953327934421,125.297892290415,127.575567740935,29.4904095914501,30.0086787113647,57.5952863342813,94.284474053258,76.1725468586612,32.3516507602487,31.2171380555738,60.8301761849907,109.116907251492,114.635793882589,36.3274454681294,31.8244435382748,58.4475304386484,76.6560811501811,58.2594340863269,38.592126421661,30.1909605300367,51.3610619432649,92.2811681041225,92.1575487642704,31.1373292054608,31.0868101844229,56.667611389261,87.5855181627042,70.7105105269299,31.1308898462434,31.7369708024917,56.2630742084572,108.763244716668,113.232565738139,31.1126949968142,31.8392380244423,84.731965772899,96.5525347867097,103.500283187632
NA,31.184478461742,36.7935515795893,93.3357840023204,98.3529859161261,32.3470679603569,30.27659847267,42.9098089859554,102.29741808961,78.7604337817785,39.9058542525997,27.5309703837092,50.9305533528533,93.2858241952106,94.0564373104805,30.4649362748397,29.6688893963654,44.3281721158567,75.2670181385572,65.209998216134,31.9757766559671,27.7638465705589,29.4269531893627,125.520749563207,127.392651069826,29.4931859853677,30.0119386078611,59.1027612200381,94.1740463426711,76.3523884742799,32.3429483644664,31.2318982759237,63.5040181033331,109.237206544479,114.773021482278,36.4169830397193,31.8229790908901,59.2094162954358,76.7176569623774,58.4408244905541,38.5654829822051,30.1870589373708,52.6072313234382,92.2593848722321,92.4266957900936,31.1280051589684,31.0899458377331,56.5990576363381,87.1820522368864,69.6485957451928,31.1068076742099,31.7416578147288,57.9873402375433,108.722915064647,113.548410304579,31.1149688323124,31.8535237151886,87.1934579341854,96.3710866776575,103.87194017735
NA,31.1640863485624,36.7353335323447,93.462258471852,99.0874544441303,32.3382126675581,30.2744600089243,43.5479776562995,102.139476182953,78.8117479006313,39.4452739080647,27.5339451765537,51.6513184434711,93.2192556582949,93.9922902011212,30.4692899585691,29.6770991076284,43.4475061952217,75.279603370735,65.552470265539,31.9781478781652,27.7675184694157,29.6002327417793,125.736099868913,127.103383386167,29.4891490945634,30.0115016112675,60.5721193230998,94.0437990912693,76.6213292397998,32.3347685391947,31.2341655419981,66.2068552950912,109.262880546854,114.875120727562,36.4447267577131,31.8268012811533,59.9952857498865,76.868114679869,58.6439859557159,38.5438632687769,30.1907283382615,53.9238495951988,92.2568936465356,92.7245722507547,31.1252770247945,31.0932369704462,56.5068217863692,86.7337244576002,68.9805428701732,31.0871508460742,31.7341481072277,59.7379492342917,108.734041432137,113.969161421666,31.1251684293105,31.860367493486,89.2124315278423,96.1782266116446,104.2084870797
NA,31.1593228967075,36.7992460084188,93.6785069214693,99.6839657698275,32.3460209538757,30.2724272421107,44.0485203026944,101.926176898258,78.9203516089901,38.9908739564209,27.535876051744,52.5557994097933,93.151679103899,93.9129465738646,30.4666841689269,29.6823124433893,42.6947659816864,75.3107678771927,65.7848468097123,31.9853000479746,27.7754062748452,30.0714366525742,125.933293346202,126.806414474359,29.4864148004261,30.0121418175719,62.0158476768855,93.9137778232819,76.8632137096327,32.3304714772708,31.2354636603569,68.911362469288,109.391682118256,114.946633160974,36.4272984937787,31.8294789994011,60.8931477427207,77.0602018971219,58.7681467588845,38.5127538972284,30.1969286855013,55.3343770367737,92.2287477298204,93.0917624684129,31.1300308373268,31.0956812005889,56.4501131332215,86.2968088607256,68.7251348901507,31.0805798194888,31.7309744674977,61.502015771323,108.760613976311,114.498772364106,31.1316965743449,31.8656521209539,90.8211451562697,96.0429528522884,104.524586058306
NA,31.1032681024284,36.9258096114678,93.8620499470787,100.206228510869,32.3665741071533,30.2732277351366,44.3879284618708,101.690751264682,79.0876092025087,38.5483525238286,27.5260989978299,53.6509649480079,93.0829438699553,93.826643297992,30.4747241504268,29.6854267060278,42.0243647059067,75.3672694200802,65.9352791278855,31.989920375065,27.7801466490179,30.8930856296853,126.118657535847,126.491239687109,29.4836380156649,30.0150821656488,63.469146769399,93.7629389402198,77.1465723857808,32.3300592636577,31.2440901099206,71.5822464472057,109.53380880149,114.987187718521,36.3675851720779,31.8333550476723,61.8156101357201,77.230373146194,58.8406663822284,38.4732769176749,30.2082039005075,56.8754967679579,92.2210175823212,93.4653564782706,31.1356657518309,31.0991449336865,56.4716820364826,85.8868085473758,68.681941678229,31.0671938839349,31.7354681002588,63.2133371390992,108.8177327153,115.083612354828,31.1396270636481,31.8661370078462,92.0456773807077,95.8769038117009,104.786502887884
NA,31.0863072575511,37.3153100182545,93.9506677219472,100.658343988,32.3936147121656,30.2759292086693,44.692301428514,101.462658317794,79.2642431250853,38.115561068714,27.5162828448052,54.8723324157112,93.0303998799576,93.7423955383652,30.4821011096471,29.6895519025589,41.523797928213,75.4473034745727,66.0157699109506,31.9965722658415,27.7829343759152,32.0432999212986,126.263805970014,126.05485946198,29.4813165647803,30.0190153723981,64.9154192892311,93.6031476154227,77.3924644371826,32.330714997324,31.2502107191991,74.4279435054154,109.635152880425,115.013174991688,36.2707915765598,31.8388167693006,62.6425202805816,77.476959263824,58.8759472885709,38.4082411827866,30.2173888810542,58.6795630825884,92.232021667424,93.8431519966259,31.1396621779907,31.1074628711692,56.6706209896212,85.4507664868976,68.7693090694323,31.0527647684218,31.724098313813,65.1555036081737,108.87180346315,115.667389628117,31.1298238791179,31.8671102509743,93.1311732164394,95.7762643829735,104.996066192902
NA,31.0901020496188,37.8470472132489,94.0867747576137,101.045224817681,32.4304584610075,30.2762104931602,45.1695193805343,101.145739284664,79.4533913533638,37.7061799216085,27.5181521862479,56.3531163202765,93.0184793552424,93.6904543307088,30.4933584840622,29.6934979546559,41.2516551819909,75.5937370842838,66.003996198074,31.9998086915729,27.7863612318223,33.4987864479566,126.368928926284,125.473271319708,29.4783250522008,30.0203243477035,66.2456451338011,93.4667432423642,77.6922631296926,32.3303383903912,31.2479320688763,76.933415924773,109.802656256864,115.061211102714,36.1323986700775,31.8369203348648,63.4771516717888,77.782592338304,58.8592090919446,38.3276235796962,30.2331003759769,60.5100827317111,92.2490661466493,94.2483323015864,31.1453390821376,31.1045581172855,57.0375310022689,84.906096166573,69.0145173109844,31.0411892425044,31.7053807684114,67.1734366611567,108.932061315903,116.193972266467,31.1281466762408,31.8670639360294,94.0266687877617,95.6743470213255,105.166020821024
NA,31.1507237357295,38.3332098604987,94.2320907839594,101.391986964263,32.4579214499773,30.2724037013211,45.6275079228146,100.853083339836,79.6857707849676,37.3066716900876,27.5070561315959,57.9988704549952,93.0364091476536,93.6424917653131,30.5007052126565,29.7013656455716,41.1828068776456,75.7619360191494,65.9167401871147,32.0046270971936,27.7943221366961,35.1631177782673,126.43855911391,124.845867798547,29.4748892233929,30.0196793202503,67.5016142451129,93.336778586843,77.8189522975746,32.3305796688409,31.2458301816657,79.3703858363398,110.020997462995,115.116148652925,35.9711661156714,31.8319792767278,64.253544252088,78.0880310975305,58.8278635401742,38.232221509766,30.2600416391832,62.4536944658014,92.2677642573896,94.6855377171614,31.1519484629697,31.1095583258896,57.5314017538054,84.5634101472067,69.2836448095775,31.0339478874346,31.7035900919902,69.1291917493835,109.017471250432,116.660502039781,31.1249715300488,31.8646487812136,94.7499662206402,95.5813886444192,105.29368645167
