10 ACTION EYESCLOSED,10 ACTION OBSERVE,10 ACTION GRIP,10 ACTION MOVEMENT,10 ACTION RELEASE,10 GESTURE EYESCLOSED,10 GESTURE PLANNING,10 GESTURE GRIP,10 GESTURE MOVEMENT OPEN,10 GESTURE RELEASE,4 ACTION EYESCLOSED,4 ACTION OBSERVE,4 ACTION GRIP,4 ACTION MOVEMENT,4 ACTION RELEASE,4 GESTURE EYESCLOSED,4 GESTURE PLANNING,4 GESTURE GRIP,4 GESTURE MOVEMENT OPEN,4 GESTURE RELEASE,9 ACTION EYESCLOSED,9 ACTION OBSERVE,9 ACTION GRIP,9 ACTION MOVEMENT,9 ACTION RELEASE,9 GESTURE EYESCLOSED,9 GESTURE PLANNING,9 GESTURE GRIP,9 GESTURE MOVEMENT OPEN-CLOSED,9 GESTURE RELEASE,5 ACTION EYESCLOSED,5 ACTION OBSERVE,5 ACTION GRIP,5 ACTION MOVEMENT,5 ACTION RELEASE,5 GESTURE EYESCLOSED,5 GESTURE PLANNING,5 GESTURE GRIP,5 GESTURE MOVEMENT OPEN-CLOSED,5 GESTURE RELEASE,2 ACTION EYESCLOSED,2 ACTION OBSERVE,2 ACTION GRIP,2 ACTION MOVEMENT,2 ACTION RELEASE,2 GESTURE EYESCLOSED,2 GESTURE PLANNING,2 GESTURE GRIP,2 GESTURE MOVEMENT OPEN,2 GESTURE RELEASE,8 ACTION EYESCLOSED,8 ACTION OBSERVE,8 ACTION GRIP,8 ACTION MOVEMENT,8 ACTION RELEASE,8 GESTURE EYESCLOSED,8 GESTURE PLANNING,8 GESTURE GRIP,8 GESTURE MOVEMENT OPEN,8 GESTURE RELEASE
75.0780222330728,30.2972700144234,69.5446235912911,123.992314168318,124.434904639757,29.072133659313,29.1069962437956,35.0647512187208,104.473261253295,100.607393698169,39.4091340387441,28.5936559321493,31.7674278370728,93.4086116721416,96.1269726433306,30.8071629048828,29.6731648201398,57.0491467352566,69.7225581100187,89.5002955959227,41.4230519818222,30.487414583959,66.8309010155829,107.855407717441,108.094845988408,29.2887587227873,28.3234577198672,41.0426054943299,89.8794357969822,96.2912145468854,30.5039403099644,30.8372972353532,34.0900383772109,92.6221936483847,94.6883620813828,30.9408170598588,30.7446433930543,42.2303139996308,94.1950261007188,74.795584643132,30.656464744413,30.0926080043123,45.7204580551796,76.8101349467281,84.1777893589224,31.7500638922223,32.9256862806893,34.9736218716508,96.566762670374,89.5549773918382,35.4018147095349,30.6668123964543,44.9588730279551,106.961925593836,108.769559189905,31.9687023447118,31.3130598131415,56.5962760224659,88.7986593374444,85.8456506059882
75.16701596495,30.2975330827847,72.6486716588656,124.068458818228,124.50267944743,29.0716532346185,29.1024931356068,35.7068073523708,104.371121237941,100.51664675681,39.2088935090522,28.5957952616638,31.830881526591,93.2150988243127,95.8014735946443,30.7999498249522,29.6806129006977,59.0539107135045,69.3445193711496,89.6411768362146,40.8390526168912,30.4802401287991,69.67022901961,108.096186245064,108.311582011585,29.2876606528474,28.3269164779451,42.3170233473766,89.6259831458349,96.148319815028,30.4732470869082,30.834399573159,34.3836413855686,92.5872565036041,95.2275818529157,30.9340638414174,30.751292390306,44.0546515238015,94.1602792706631,75.2834014282753,30.6660764670948,30.0892522157304,45.9799654625695,76.8420418820544,83.8756727156178,31.7506696636093,32.9348254655009,35.1168959460343,95.5997518224074,89.5663645312416,35.410023396623,30.6721632531075,47.2309972453402,106.974399701236,108.778829702302,31.9918614761738,31.3096670115434,57.9410689857261,89.3372649259601,85.6585382188664
75.2368740700382,30.2906275781886,75.8019073997507,124.113811602883,124.614958361457,29.075388018794,29.1036048576956,36.41327371831,104.305679334926,100.318899970288,38.9724063312922,28.5974135372911,31.8576947176596,93.0505040354314,95.4067345954338,30.7897889393337,29.6902789792833,61.0138888423742,69.0322917979202,89.6040156954829,40.3434406961416,30.4799323011951,72.3545071318158,108.303996014931,108.534567969856,29.2736917300724,28.3278708345622,43.5213076959215,89.4441154142604,95.9584916290076,30.4425024922312,30.8344613673742,34.7511379742393,92.5565158980904,95.7778612304794,30.9206189811496,30.75354161015,46.0496388007996,94.1819090470649,75.7213041956411,30.6654014717217,30.0886875922412,46.0656452755059,76.9237003863993,83.4390372100275,31.7463265596126,32.9488947180024,35.2779675952184,94.5018296468057,89.5876729253838,35.4081458397886,30.6565031459134,49.721509150608,107.001675306158,108.781197853779,32.0070245387728,31.3111685912121,59.2845558827794,89.8279234089208,85.4026809695915
75.292322816754,30.2896107969713,78.9272952190694,124.171462887942,124.758731010042,29.0727069117752,29.0980799032793,37.1867094389121,104.219982833123,100.158203079123,38.7381559514136,28.6002716022114,31.9410249112786,92.9066891202157,95.0606270189152,30.786091809857,29.6904236951891,62.7012767031193,68.8007863418558,89.4749671455638,39.9376225988435,30.4771978508409,74.9053870175667,108.459561772221,108.764376966498,29.271257490628,28.3277842599128,44.6886023273366,89.2686901940453,95.7381540700061,30.4117665059483,30.8348879196901,35.229394359262,92.5223090914231,96.3219061201206,30.9107507555175,30.7535831048465,48.1390675090305,94.241649068856,76.1600461991954,30.6586218834876,30.0900684662727,45.9045695400933,77.0421654982543,83.0104810346147,31.7514735285792,32.9344508596026,35.4241703761709,93.4023718105576,89.709472046402,35.3634148767706,30.6541707667352,52.3373021030512,107.056137997823,108.803769560381,32.0324988452863,31.3081369594127,60.6153046111627,90.2269102643155,85.1490949020131
75.318564246595,30.2822269398592,82.1173361823444,124.32253245658,124.898772854506,29.0711627579948,29.1017024253214,38.0453956427954,104.13478223359,99.9895162195838,38.5356367474685,28.6047548374755,32.2402037185486,92.7792792569354,94.5988678072911,30.7756232412836,29.6899716144165,64.2091565025535,68.6560881350748,89.1985989853529,39.7054593810908,30.4722624299654,77.3538400898733,108.642649619137,108.991960712507,29.2713161327362,28.323897282234,45.8202071247885,89.0834199195118,95.577892318929,30.3828530781483,30.8377127279141,35.8154294303497,92.4914975648358,96.813906484922,30.9041887508498,30.7533700440986,50.2324573589302,94.2945707115701,76.5568507489257,30.6546145837551,30.0926578526324,45.8145360801809,77.1382366051485,82.4260750050632,31.7515094608252,32.9193557032025,35.5816227341426,92.1590218576158,89.8732031412394,35.3106776046202,30.6539234691555,54.7557457828267,107.105950815448,108.836972730604,32.059629564129,31.3076183323992,61.9282748657181,90.4866246290831,84.8812023600911
75.3406840605997,30.272157638666,85.3022866534291,124.383799374704,125.073874058066,29.0741741569757,29.0895192491935,39.0413774261431,104.031631805698,99.5491840053299,38.3697466947625,28.6000782949963,32.5007177890763,92.6466933662418,94.0628332775933,30.7644793956775,29.6886132457616,65.7036351832026,68.4906740729784,88.7924611682479,39.6012861254988,30.4689978250789,79.7431762739291,108.812656290091,109.180724474276,29.2670529895249,28.3257727370989,46.9442106512368,88.9627204224467,95.4837441220178,30.3274984585763,30.8430843048395,36.5370938026255,92.4602673514989,97.2423160871479,30.8937798998942,30.7514364069303,52.3754836169246,94.3962949382434,76.915819855513,30.6485900260474,30.1053395368009,45.8598083855101,77.3082051529445,81.7866489464388,31.7463822862796,32.9035472944205,35.7821673309105,90.7692663437137,90.0771396454788,35.2450970355535,30.6475980284092,57.1942231681374,107.172151568759,108.874397891176,32.0979378133545,31.3108283949667,63.2035657463545,90.6123911126518,84.5491110161059
75.3841401168852,30.2633376913686,88.4293141899964,124.440351598681,125.193467186073,29.0785991575099,29.0839110936123,40.163421951652,103.95264560167,99.0941505230799,38.1800769533779,28.6029724673828,32.8651863563094,92.5209059027696,93.4545118278224,30.7604865464991,29.6869716030657,67.0568664211356,68.3300005342556,88.2845966340394,39.6018151167443,30.4723155631044,82.0855399442238,108.912081879303,109.368205529029,29.2613563932868,28.3187447058764,48.0997625919935,88.79936834916,95.5042281504059,30.2709925813153,30.8535099643798,37.3687522529761,92.4320490056222,97.5947190297363,30.8843927258902,30.7530070290286,54.5244905833921,94.493513167429,77.2651754135237,30.6407253927247,30.1117338957861,46.0010571688536,77.5376144747423,81.1759485959765,31.7396264367472,32.8987892698457,35.9762547937766,89.263965685109,90.2623962406631,35.1783179869932,30.6368741667108,59.6271173243951,107.225154247473,108.921647373593,32.0883727889159,31.3090227316292,64.4446374991862,90.5658930680967,84.1941050187918
75.4446548390481,30.2597298602971,91.580491195455,124.56420136665,125.276471169624,29.0741619422542,29.0848730897281,41.3906211706908,103.856444200511,98.7336099761969,37.9900787292702,28.6059639672433,33.3434726005119,92.4137881412419,92.9345528283412,30.7589049145136,29.6809267508423,68.2487440989636,68.1581905923611,87.862170743713,39.6765406769627,30.4750665693898,84.0696324870003,109.027932362381,109.528465608346,29.267501705723,28.3132714100058,49.1751778536247,88.7012656301232,95.5499388229132,30.2096483875666,30.8621764402875,38.2588101709903,92.4058652873349,97.8758038123237,30.8768872721191,30.7507974858009,56.5925189418904,94.6061247879823,77.637062208171,30.6420993382591,30.1147836284161,46.2169774645374,77.8007893407671,80.4678632782905,31.7344957454986,32.8832997948924,36.188814741145,87.5893782592362,90.2852166270273,35.0987150082736,30.6400526573163,61.9266493505769,107.293228132357,108.996281584121,32.0940362555432,31.3047865565955,65.6564708116931,90.3735165286425,83.7607650070773
75.5010858704732,30.2544566572336,94.8477380843675,124.592882766897,125.289416276175,29.0771163343295,29.0872204723558,42.7282632214876,103.765078641481,98.3592672773959,37.8210077555195,28.6084393339261,33.7531727014086,92.3112086115185,92.3205550767232,30.7525257969862,29.6710032580703,69.4784593190575,67.9388158990253,87.2988885753886,39.8171736303091,30.4743901975584,85.9689087364787,109.034479520677,109.696454232946,29.2595382516502,28.3124176960976,50.3124919682551,88.7082497253653,95.602885660404,30.1609901074806,30.8694573603158,39.2508477718793,92.3813538666472,98.0933025146956,30.8647096596222,30.7535701521847,58.6205683225731,94.6995520937946,78.0308313782046,30.6533710768496,30.1093081722655,46.694379468018,77.9678925406619,79.632458265685,31.734186576912,32.8779598870434,36.4017716059428,85.8034308642287,90.1025488807119,35.0187255593861,30.6476913428349,64.2422621768015,107.361529644583,109.072915506805,32.1271988386343,31.3014700039928,66.8438478838728,90.0231404984209,83.2771848809517
75.5599092342957,30.2521311918033,98.0275853864234,124.6061926935,125.193902111561,29.0815159061585,29.087176803319,44.2686471156925,103.656767635104,98.2248553707392,37.6675869727759,28.6123120330098,34.1724292984782,92.2259845503954,91.6724468317414,30.7452114394043,29.6614679000552,70.5645014159953,67.8170241716419,86.8592692789958,39.932985807771,30.4747567684996,87.7401007781527,108.94319821305,109.848228954052,29.2455087231733,28.312098420807,51.4621479498525,88.5914610616941,95.6309505782459,30.1055584931844,30.8743403613764,40.314791754043,92.3528988028644,98.2691059624885,30.8601097786717,30.7552451397665,60.6249908988003,94.7573898254249,78.4432787174873,30.6594732759376,30.1057411716314,47.1912488339113,78.0709257803283,78.9079689573303,31.7309459299584,32.8814757851449,36.5809050249123,84.0379598641203,89.7929766571143,34.9312956495606,30.6296635620251,66.6243105463946,107.432570183141,109.138702784079,32.1118677596193,31.2992823256594,67.9746506403573,89.566664027075,82.7109993549194
75.6215901424711,30.252153484942,100.971124256452,124.661859504976,125.017875467498,29.0877882896608,29.0922361923584,45.887590903062,103.55261685675,98.3344200130266,37.4873905975877,28.6136850371952,34.8146594145624,92.146672034403,91.038197003668,30.7374466062821,29.6597291589169,71.6314267567041,67.7315450924406,86.495224180025,40.0243764278822,30.4759457051546,89.3232821180088,108.895991237904,110.014724705969,29.2346196105798,28.3152626643573,52.5464212413521,88.4805776703386,95.6292287416008,30.063663226053,30.8809435412645,41.3926680717026,92.3250169056546,98.4601254576832,30.8563359935859,30.7558573847639,62.5750328573425,94.7833535238013,78.893981645965,30.6600596358038,30.1047215703841,47.7623837942963,78.2244829287055,78.1664275694906,31.7319046231049,32.8981604534756,36.7867117713087,82.2004223716253,89.4035446822526,34.8458318378067,30.6238874020998,68.9876513556906,107.48481731864,109.183990136961,32.0740856092044,31.2959546888556,69.0278601284942,89.0250146238826,82.025558208786
75.6993249378879,30.2553728461294,103.703646961415,124.585345309834,124.798887177142,29.0826032040356,29.0965972951636,47.5699550531677,103.438527596226,98.497417385911,37.2937664671635,28.6112004907572,35.3243692994543,92.070046992238,90.5798760962877,30.7346607408485,29.6642600468371,72.6101154664759,67.6109526426389,86.1516477471385,40.0680418899039,30.4814301761591,90.7206366826208,108.601236834986,110.178836482556,29.2238461006608,28.3104110999206,53.6227186980063,88.3755947628706,95.5973996463061,30.0317232692948,30.8850640486463,42.5424192994278,92.3061604923464,98.6150928125629,30.8568400229549,30.7606535368133,64.4937621667938,94.7999240188437,79.3706688443912,30.6647175998499,30.0927672720674,48.5337217597826,78.1759411346902,77.0233301015194,31.72787915704,32.8924092449836,37.0755576105342,80.3398454091143,88.9538276423673,34.727263497108,30.6266496257763,71.4556960120788,107.535115548424,109.21789663863,32.0437762997405,31.2948356501749,70.027579750317,88.4326635110392,81.2322845898729
75.7540367400417,30.2570908271762,106.27505094069,124.527745000711,124.435572541183,29.0801902376089,29.1044725436821,49.2565915064767,103.303704233715,98.8544762495608,37.092039302316,28.6148735434361,35.8772188827407,91.9922614447762,89.8474541982172,30.727608669052,29.6632526071786,73.4473858100529,67.5045018891375,85.8749045480007,40.0344201446891,30.4866245607371,91.8969046859907,108.826650617025,110.322278741635,29.2027450843359,28.312364833957,54.6180687929971,88.2126491872926,95.4566564440314,29.9958236339127,30.8917545467689,43.744420153028,92.2856141224685,98.7535233178755,30.8533829338835,30.7605796579478,66.3203677301624,94.7663239356289,79.9479250981189,30.6703307922365,30.0813405469056,49.4383317714422,78.2384682805341,75.9302865062937,31.7307827360175,32.9041820758866,37.399844520918,78.5003353564472,88.466809062638,34.6245126566285,30.6235422120039,74.0284809402593,107.587961621988,109.223077236041,32.0069445156398,31.2998243607271,70.9653565524672,87.7764822223816,80.3250263704719
75.8133666811096,30.262725822772,108.533214059765,124.502753622433,123.959301720339,29.0782938954719,29.1075865386096,50.8784626522946,103.163188888687,99.3308568200929,36.8580326048668,28.6103953594599,36.6087757770918,91.9104973540958,88.968267426887,30.7198578192999,29.6667478572873,74.2300472998918,67.400026697059,85.6646130398632,39.8840166226783,30.4853455349045,92.7781519875676,109.177814816529,110.456297939374,29.1838013122604,28.3252640184372,55.4405970632784,88.0092183782811,95.1449243490426,29.9653878381179,30.8994528496766,45.0323258867966,92.2660375496164,98.8659911720769,30.850657885162,30.7616908107309,68.0153887279344,94.7616212485528,80.5030394336042,30.6669343833462,30.0743580232658,50.2746711370188,78.2262789907548,74.6693014825205,31.7378153624607,32.9200779201276,37.7793923772061,76.6497695921729,87.9967544195352,34.5135888303127,30.6332114014578,76.5979094287775,107.63297647705,109.21506693667,31.9645023107707,31.2988817922806,71.8141364317226,87.1326562643386,79.3654296360721
75.8708871661267,30.2636339352403,110.453243962985,124.559106358911,123.488070974407,29.0813273836068,29.105416484811,52.4183793977775,103.053453038537,99.9712332529297,36.5633096131915,28.6084519499457,37.2848312641476,91.823591661756,88.0806148347469,30.7131535524182,29.6713656176514,74.9995192288116,67.2201245709378,85.4399808229875,39.6368061639884,30.4850525143638,93.4852566153378,109.384908216334,110.537415432151,29.1612008491734,28.335003087202,56.1869641335285,87.8225735080663,94.6751934019275,29.9420844383047,30.9103908716303,46.5000399615277,92.2413684448579,98.9436876037954,30.8464862761033,30.7598327571922,69.5921131201615,94.7875969422173,81.2289493821606,30.6717359752639,30.069635294102,51.1022121252033,78.265807491994,73.0173976433031,31.743896683612,32.9479195709869,38.2495664147966,74.6211928125011,87.5183606733377,34.3707799010508,30.6138547570292,79.1128952375319,107.666104120149,109.204711076339,31.9305472748534,31.2993166313522,72.624512417297,86.4881719184372,78.4459579674256
75.9335126224612,30.2651258605049,111.990134533901,124.463148292924,122.87446863071,29.0782985231867,29.0982332132201,53.7946836567036,102.911313407479,100.276434942011,36.2617523176367,28.6087898060767,38.1039300244706,91.7408720892123,87.0242951953301,30.7086595912282,29.6705648352654,75.6428329733304,67.0629963545265,85.3015308916181,39.2568665322888,30.4831982728822,94.0678431572312,109.52748124366,110.547546974434,29.1554267818171,28.3365940124918,56.881287834329,87.5761758318249,93.9904630464118,29.9244574826822,30.9169624266673,48.141239485263,92.2188925742224,99.0118528887852,30.8440162196513,30.7553900350938,70.9980262480107,94.7763059586587,82.0055685900062,30.6746852614639,30.0674305441243,52.0348223964643,78.3675526178653,71.4633240796744,31.751475050949,32.9410076150698,38.7708603942963,72.5474811973939,87.0592479179356,34.1674024151654,30.6148539542837,81.5070048541467,107.703854435661,109.216832413762,31.8998372052364,31.2989222317685,73.346420902316,85.8490457103935,77.784645898752
