1 ACTION EYESCLOSED,1 ACTION OBSERVE,1 ACTION GRIP,1 ACTION MOVEMENT,1 ACTION RELEASE,11 ACTION EYESCLOSED,11 ACTION OBSERVE,11 ACTION GRIP,11 ACTION MOVEMENT,11 ACTION RELEASE,3 ACTION EYESCLOSED,3 ACTION OBSERVE,3 ACTION GRIP,3 ACTION MOVEMENT,3 ACTION RELEASE,12 ACTION EYESCLOSED,12 ACTION OBSERVE,12 ACTION GRIP,12 ACTION MOVEMENT,12 ACTION RELEASE,7 ACTION EYESCLOSED,7 ACTION OBSERVE,7 ACTION GRIP,7 ACTION MOVEMENT,7 ACTION RELEASE,6 ACTION EYESCLOSED,6 ACTION OBSERVE,6 ACTION GRIP,6 ACTION MOVEMENT,6 ACTION RELEASE,10 ACTION EYESCLOSED,10 ACTION OBSERVE,10 ACTION GRIP,10 ACTION MOVEMENT,10 ACTION RELEASE,4 ACTION EYESCLOSED,4 ACTION OBSERVE,4 ACTION GRIP,4 ACTION MOVEMENT,4 ACTION RELEASE,9 ACTION EYESCLOSED,9 ACTION OBSERVE,9 ACTION GRIP,9 ACTION MOVEMENT,9 ACTION RELEASE,5 ACTION EYESCLOSED,5 ACTION OBSERVE,5 ACTION GRIP,5 ACTION MOVEMENT,5 ACTION RELEASE,2 ACTION EYESCLOSED,2 ACTION OBSERVE,2 ACTION GRIP,2 ACTION MOVEMENT,2 ACTION RELEASE,8 ACTION EYESCLOSED,8 ACTION OBSERVE,8 ACTION GRIP,8 ACTION MOVEMENT,8 ACTION RELEASE
NA,29.6210609765771,29.5967911286386,76.849108418908,77.8383116186997,30.9998312622693,31.2708837506681,31.7535030487508,120.830968890608,124.587219516417,31.4183293564116,30.0085058104161,31.2847913116158,77.1197793111111,77.9214485755717,32.0693115666639,30.235409524403,30.8433073688655,114.737771239362,124.644501197368,30.6876993984826,30.0991397118786,37.0324622219335,113.240420764716,108.87386102466,30.7463656931799,30.3668315898037,43.3641656859166,92.2858761992309,98.8467060667251,32.5293181995083,29.4991038392896,35.7512496452545,122.372738487381,125.423606121786,32.5299901158426,30.4369318511713,32.260840518263,94.4669450279001,95.8861554651377,32.8862095087365,30.2138797203525,30.301771484021,108.415741748448,108.312063901772,30.3126562492017,29.848615390532,35.6347310893146,94.0143877002277,95.5907899825202,29.9773773834809,29.0697071728519,30.2397719879389,80.9683179805353,80.1255599561529,32.3445301039182,29.9402487925749,31.4957016884786,105.66568476856,108.375593442257
NA,29.6240837817374,29.5697150242529,76.72081225472,78.1552085505452,30.9871343318626,31.2658875232432,31.7995948729524,120.854844103358,124.826319120792,31.3922168993009,30.0125892660297,31.3122519778959,77.1769512417084,78.06598912642,32.0564556749581,30.231222660295,30.9202634707345,114.364383784147,124.65521722926,30.6855505363991,30.0960270292598,37.2042228184037,113.182498839322,108.90864665241,30.7373474540245,30.3663504101574,44.1016330467054,92.216510788244,98.6625743470345,32.4989731604837,29.4969473952625,36.5377382891465,122.409845714206,125.597758330077,32.5276461872734,30.4351886873712,32.8489512490385,94.4041462653939,95.9769832797936,32.8742690000143,30.223051402656,30.3208295571565,108.405503584293,108.32962240336,30.3085272341573,29.8492742442235,36.2514980548305,94.0045293956123,95.624497226649,29.9863152137487,29.0678032056508,30.3892558608108,80.9848804745577,80.3525901930145,32.3301682259429,29.9418349460079,31.7022684217214,105.620456711691,108.454698260493
NA,29.6299340533218,29.5663262508471,76.5935545259206,78.5506636247349,30.9780548001812,31.2661412409482,31.7396550825717,120.877461637428,125.042501477887,31.3635890316037,30.0118981746168,31.3443257234114,77.2609884551113,78.2052955465473,32.0403505122735,30.2296006590274,31.003420766198,114.323199696321,124.6804559479,30.6856525891897,30.0927611783035,37.3443272674529,113.117963652247,108.935636516,30.7287800200366,30.3644835920889,44.7770591971998,92.1663017519221,98.4141900843919,32.469879416094,29.4921537140015,37.4415821564802,122.438298619647,125.730706796777,32.5227051022767,30.4350139114065,33.5456093384789,94.3443073114823,96.1500015732244,32.8551960543277,30.2295254334294,30.4027093726714,108.387194135728,108.354370057766,30.2991175455842,29.8504358752316,37.0439327214249,94.0027406425862,95.6669123989206,29.9913601470451,29.0642539915824,30.5672271989324,81.0048802387945,80.5719619769072,32.3213925614204,29.9424494338423,31.9432044020938,105.577239447926,108.525154330261
NA,29.6328157425906,29.5578132075283,76.4810587018963,79.0263083552414,30.9695071328118,31.2613904182132,31.8040061489407,120.90085381835,125.216174929154,31.3429237940906,30.0100747561492,31.3967847180208,77.2576090182046,78.3519386366131,32.0254512037334,30.2306598447189,31.1596466788157,114.665430965634,124.715992631488,30.6832947070747,30.0907731366043,37.4665335564598,113.035282048664,108.949070488095,30.7238155955633,30.365440860862,45.3819598231998,92.1275855166424,98.0078795461448,32.4399825263664,29.4924094397246,38.4744703946586,122.464605218241,125.822881579827,32.5162540202589,30.4315469487101,34.3596180763722,94.2978694875983,96.3485030554707,32.838368613922,30.2304765397992,30.5205803618561,108.356143239481,108.38798378897,30.2883664220509,29.8516256369421,37.9698355238522,94.0129894661687,95.7212217820879,29.9992953582237,29.0632566955052,30.7317820492837,81.0258983700685,80.7903611372903,32.3096476293239,29.9467401266211,32.2313709536659,105.532926580458,108.59769308304
NA,29.6347048930966,29.5466571493607,76.3754909828519,79.620614935726,30.9602829550392,31.2584826795947,31.8930700944755,120.919351481411,125.327825570083,31.3243821976977,30.0103606419453,31.4738001097437,77.2250964261909,78.5402593265083,32.0105429835001,30.2324099809065,31.4819355269281,115.046972100457,124.755230181816,30.683759055881,30.0879785071717,37.5320398252407,112.930674147888,108.978455020295,30.7145129699657,30.3694902214371,45.9044029406508,92.1028936181118,97.4149066869051,32.4109755653195,29.4898277018655,39.6175381507112,122.490182614322,125.904303879363,32.5099087661999,30.4349549974289,35.277771541994,94.2423145787912,96.5813167225245,32.8124550620917,30.2294542949074,30.6366527228411,108.313784824908,108.438464435756,30.2839525823599,29.8532233186285,38.9390608857744,94.0267651468682,95.7818629963701,30.0074569898135,29.0602340286018,31.0370278888506,81.0398954104554,80.990355539456,32.3003846742626,29.9540269246894,32.5747646665989,105.492652420902,108.644493644635
NA,29.6352610404466,29.5594509837582,76.2840821576101,80.3283970886321,30.9497487698664,31.2601399722227,32.0185006308176,120.939760522358,125.405673018889,31.3040055377847,30.0158842720187,31.5675091371647,77.1709774013348,78.7209276570297,31.9942629248582,30.2281456561911,31.8995924240045,115.176421346452,124.798398175048,30.6772117189719,30.087245794661,37.6735676565823,112.821059433521,108.999943734289,30.7075472229553,30.3718378692609,46.3886516889733,92.0722915036401,96.7573945951177,32.3830913764995,29.4867538450413,40.8851191330534,122.52817458668,125.953917759313,32.5047325676102,30.4299132791269,36.2488869145001,94.1954377666808,96.7981634536371,32.7843969058069,30.22825489038,30.7511910077725,108.275532231784,108.503358143931,30.2766103254047,29.8561756250477,40.1638119655428,94.03389827256,95.8611144653362,30.0126081203036,29.0587899913564,31.4247845763279,81.037051670548,81.1802911197485,32.2932897597636,29.9585246236636,33.0415217474432,105.466522587587,108.69003563226
NA,29.6371493298443,29.582384272577,76.2061202066114,81.1284392991061,30.9353173720656,31.2625350069999,32.3059248593661,120.965376846278,125.43072450603,31.2911674964831,30.0142938640093,31.6829256573984,77.1330229558148,78.9113209308478,31.9833354875209,30.2277411296872,32.4319593880043,115.327565060392,124.856891991669,30.672972828835,30.0884043995314,37.9271325974363,112.711798191546,109.022823664112,30.7049759017826,30.3734061847101,46.8440890753631,92.0558275985774,95.8439736125421,32.3557568271738,29.4878730062193,42.2859054192386,122.57218053295,126.005667529001,32.4980728994231,30.4325164947504,37.0742689062718,94.145828649277,96.9877177940238,32.7502096727066,30.2240195272536,30.8601426655869,108.252237135699,108.593970192007,30.2694126036361,29.8568016359794,41.4147603445384,94.0495823218933,95.9479804813689,30.0186060387831,29.0536262473978,31.9306847287334,81.0113097447514,81.3748113389073,32.2844984152853,29.965170502011,33.6732551790328,105.441350100341,108.737921519514
NA,29.6393914501147,29.5941391619741,76.1414079613477,82.0006363553568,30.9253583108346,31.2611942864705,32.6928309052913,121.012340725991,125.426687089696,31.2671729071666,30.0171520789583,31.7305282599153,77.0845106861406,79.0986109865526,31.9675840376467,30.228072021988,33.1502349035783,115.61815014458,124.899539445705,30.6701409839671,30.0913385601661,38.256524282385,112.599583450569,109.04070691375,30.7024555451754,30.3740133270956,47.256368090687,92.0395074514976,94.7298822578704,32.3302564515522,29.4899123574023,43.7731335816712,122.605466392795,125.986629074174,32.4940003797096,30.4360190754165,37.9413699406572,94.0933528321745,97.0875520933384,32.7189943812665,30.2218248539602,30.8455422013779,108.255039747325,108.731849671593,30.2658605866042,29.8563651721354,42.781376652831,94.0591435866518,96.0286024243211,30.0250457056647,29.0595015698319,32.6177381304641,80.9490771071258,81.5743221461236,32.2799143641117,29.9677256409183,34.5430771513,105.432477510733,108.759437791774
NA,29.6390091322507,29.6214116562896,76.0901727862347,82.8834722860182,30.91345114888,31.2624252876707,33.1548724445142,121.065458550213,125.408446438283,31.2366466412944,30.0184917351898,31.7540189153244,77.0149730607567,79.336578226293,31.9490473815453,30.2354313926317,34.0595859851153,115.847983767282,124.917468921839,30.6698344928279,30.0923380905872,38.7855393189992,112.487486436725,109.075196631004,30.7001756860455,30.3737642596995,47.6209709539584,92.0207817995617,93.3583169261355,32.3064544926623,29.4842339222851,45.3958342659277,122.630347563172,125.96268329305,32.4880413883526,30.4404118502059,38.575897282222,94.0612670460081,97.0792892898415,32.6854651169145,30.2184128396535,30.7379528174812,108.289827727799,108.869798929044,30.2642305342577,29.8513998494873,44.3247231784067,94.0777823847039,96.1146238084766,30.0181552928551,29.0616092851243,33.5945500665391,80.8469204108914,81.7780192791301,32.2756845097469,29.9721407127811,35.3077519419846,105.436220181954,108.770160900758
NA,29.6375334838768,29.662009341026,76.0599287689394,83.7259387909859,30.907273909295,31.2640366002769,33.7749412551973,121.11346971174,125.416340606603,31.2119551958798,30.017460290082,31.7485034683769,76.9391078091224,79.5844288515497,31.9307457625961,30.2408573920076,35.1812899466274,116.034649976902,124.905489557823,30.6666912745716,30.0939540396889,39.5069760055587,112.373155087814,109.101504858475,30.6959503353289,30.3736838927919,47.8932433402588,92.0051565318506,91.6767107209006,32.2836791936512,29.4854162985292,47.1297647587483,122.662147744187,125.889662257903,32.4780256056414,30.4410191716342,39.1197541503974,94.0257242353704,96.9834126870575,32.6482006963889,30.2138572486168,30.5956096455626,108.363120636029,109.0090042572,30.2605823046143,29.8499821405097,45.9637226824755,94.1015418374762,96.2160019308472,30.0100997236871,29.0601486165524,34.7213534761478,80.7150922427864,81.9942165473348,32.2734564826525,29.9745792690652,36.2547575015545,105.440363147156,108.786592199471
