7 ACTION EYESCLOSED,7 ACTION OBSERVE,7 ACTION GRIP,7 ACTION MOVEMENT,7 ACTION RELEASE,7 GESTURE EYESCLOSED,7 GESTURE PLANNING,7 GESTURE GRIP,7 GESTURE MOVEMENT OPEN,7 GESTURE RELEASE,12 ACTION EYESCLOSED,12 ACTION OBSERVE,12 ACTION GRIP,12 ACTION MOVEMENT,12 ACTION RELEASE,12 GESTURE EYESCLOSED,12 GESTURE PLANNING,12 GESTURE GRIP,12 GESTURE MOVEMENT OPEN-CLOSED,12 GESTURE RELEASE,4 ACTION EYESCLOSED,4 ACTION OBSERVE,4 ACTION GRIP,4 ACTION MOVEMENT,4 ACTION RELEASE,4 GESTURE EYESCLOSED,4 GESTURE PLANNING,4 GESTURE GRIP,4 GESTURE MOVEMENT OPEN,4 GESTURE RELEASE,8 ACTION EYESCLOSED,8 ACTION OBSERVE,8 ACTION GRIP,8 ACTION MOVEMENT,8 ACTION RELEASE,8 GESTURE EYESCLOSED,8 GESTURE PLANNING,8 GESTURE MOVEMENT OPEN-CLOSED,8 GESTURE RELEASE,5 ACTION EYESCLOSED,5 ACTION OBSERVE,5 ACTION GRIP,5 ACTION MOVEMENT,5 ACTION RELEASE,5 GESTURE EYESCLOSED,5 GESTURE PLANNING,5 GESTURE GRIP,5 GESTURE MOVEMENT OPEN-CLOSED,5 GESTURE RELEASE,10 ACTION EYESCLOSED,10 ACTION OBSERVE,10 ACTION GRIP,10 ACTION MOVEMENT,10 ACTION RELEASE,10 GESTURE EYESCLOSED,10 GESTURE PLANNING,10 GESTURE GRIP,10 GESTURE MOVEMENT OPEN,10 GESTURE RELEASE
42.9721260110653,,116.330808962846,107.88391195916,66.8227192358082,30.4318015585722,30.8834422548667,87.3817646071284,67.5816145652611,95.7588072661999,39.8660381450213,43.7696179667315,119.505645894633,123.320604914035,99.0231157113345,31.1433874779469,30.2941632687248,99.8938797886667,95.1835382025503,101.714283475676,33.1416949158349,33.4706100365418,95.8022945923986,93.0905551597076,48.6937239079735,31.3054339779775,31.388318160684,107.533444773597,98.8270709582224,86.5472642365987,31.4541022148706,,119.568274742241,109.116524807356,46.3672765746671,31.3185684113576,31.1082432682334,39.2707957571998,86.9147524091567,23.3481215922648,35.3324273701985,100.272616833986,96.6575650788974,39.3237721513775,31.4403760667456,30.900155948348,88.2020499231486,76.4521646369822,87.5884518415323,31.5058318903108,,128.949262595493,124.786919751226,104.908331222137,30.640462878271,29.1505490499856,101.867046958955,59.9486614066423,103.533122374391
42.5415536838733,,116.700642628644,107.990782987489,63.5410089164032,30.4368452795496,30.8836571597904,87.4763076518158,67.3434912516094,95.7386232715636,39.8490051265567,43.8899193288547,120.124115382065,123.258992777987,96.6260065673664,31.1431813810084,30.2917311737479,100.160257058778,94.9131718410675,101.772123942741,33.1474623236214,33.476046431501,95.610191750241,93.1559324356367,48.0004072013354,31.3050585516254,31.3914206844056,107.375495757548,98.5680780514791,86.6215884201935,31.4544845480181,,119.640945265494,109.09960810148,45.1094110310926,31.3149722751333,31.1065616778711,38.4840810547392,86.7730164608621,23.3407347559518,35.3889743154141,100.019552446319,96.669245611178,38.6548751233517,31.4382607817008,30.904900691144,88.1528928440035,76.347663330963,87.3474287069787,31.5061402086116,,128.973495720146,124.764077540305,103.092338661642,30.6269364155567,29.1498183563724,101.333410408494,60.1446470636759,103.684474667356
42.1629227738872,,117.037943332913,108.072387214615,60.4267806554492,30.4372525181,30.8855761494978,87.5840110755777,67.1216288062876,95.705773426113,39.8331061606623,43.9772557230209,120.755078073717,123.220114938046,93.6783935244145,31.1428314815306,30.2910731362526,100.411671623723,94.6536234658111,101.834403518656,33.1526236065081,33.4823392148543,95.5278779715519,93.2110223674751,47.2761775625863,31.3276314152109,31.3854427890937,107.204432291229,98.2619980828872,86.713307174704,31.4557153889019,,119.707347616447,109.068353599716,43.862953363485,31.3103321570012,31.106725392088,37.7201737867276,86.7877566131421,23.3343137361253,35.4530092994759,99.8035852418463,96.6195133561604,37.96058405568,31.4261579839906,30.9049300716147,88.0980313133131,76.230308375624,87.1154101035543,31.5027744132425,,128.986023734706,124.710515710027,101.117898160874,30.5979534263585,29.1447740488784,100.773130151901,60.3338481379674,103.846275383466
41.8272655888012,,117.339849605284,108.145478202591,57.4750450374962,30.4424156378096,30.8877618527849,87.7109802952091,66.9015552250571,95.721304543558,39.8147947658853,44.0328419470127,121.325427435737,123.156923271863,90.9210410943375,31.1396499187629,30.2909928309886,100.633050512428,94.4079259216947,101.946157522322,33.1667282741214,33.4869356438379,95.5200908033275,93.2787872443513,46.5088172666961,31.3338072659401,31.374381170698,107.026958120183,97.8980069066962,86.7737076316322,31.474465079283,,119.759255844195,109.038558437237,42.7191728537989,31.3102898716202,31.1060672146497,37.0208770797163,86.9557720082326,23.323454566097,35.5343220686572,99.6330227567062,96.5771434165153,37.5020274441042,31.4194820045959,30.897449444187,88.0282900108255,76.1159898203159,86.8823497412543,31.5005822517478,,128.993495028246,124.643705770424,99.1609290699087,30.5723466567127,29.1438037819216,100.212706986864,60.5276635814062,104.02059793107
41.5534459020282,,117.603287075682,108.235137567477,55.0528592738427,30.4454455600698,30.8872482808831,87.8579247953661,66.6706910792685,95.7562964846801,39.8032508056194,44.0613792730368,121.827275540287,123.102571659281,88.0311260155546,31.137586371538,30.2916293826896,100.818423436873,94.1967970783624,102.043769582854,33.1730877613901,33.4916140798344,95.6031181640713,93.3279958594104,45.8305389860207,31.3338135386224,31.3723767422077,106.879625832844,97.6229067755344,86.7931584524949,31.4838918447796,,119.803670284239,109.024152799615,41.6675525798653,31.314493720917,31.1049956113521,36.3624964209587,87.2167003328607,23.3161428711213,35.6451071230496,99.5034233731849,96.3944415541995,37.1310331470659,31.4214586184399,30.8965763175111,87.9738481941948,76.0152163881693,86.6638391708756,31.4993311633845,,128.998133816739,124.629584019024,97.0707718223622,30.5487390339273,29.1401988812628,99.6677682010899,60.744062749779,104.218949350885
41.3469653221696,,117.858724274175,108.301634197046,52.4068172633729,30.4481682536586,30.8935416103175,88.0029980747638,66.453486990301,95.7952764279866,39.7873114045436,44.0661708427491,122.267623430489,123.066179350196,84.8593425946567,31.1364421883307,30.2910724622081,100.956092406784,94.0066004060682,102.130518446319,33.1722844730774,33.4962152248131,95.7117107721923,93.3286736622708,45.0921505044489,31.3437947391863,31.396185364206,106.777696574859,97.2545557175865,86.7631143679664,31.484643585625,,119.853129734903,109.008023563264,40.6450722081055,31.3145357523945,31.1057495034792,35.7703563652719,87.566329145962,23.3178431191116,35.750580653235,99.4056633943537,96.2804851147561,36.7537249588034,31.4223829370652,30.8976398119565,87.9075222409629,75.927516001464,86.4430500114858,31.498151149064,,128.996289836767,124.61348326046,94.7320026548405,30.5162737027047,29.1400348609091,99.1671203885053,60.9635022289588,104.428375257145
41.1969031176185,,118.120220868061,108.369896981783,49.9284305753083,30.4475896227776,30.8995895660953,88.1286898238052,66.217134118974,95.840706862282,39.762035725957,44.0387096338084,122.596994005063,123.054133422251,81.9902183111644,31.1344756728891,30.2906077684421,101.081983549763,93.8657880865312,102.198242933571,33.1682898901283,33.5071959387264,95.8683505660509,93.3883210799523,44.377458564645,31.3560036725057,31.4082219067229,106.704575136843,96.9389519939792,86.6810549442768,31.4998952943471,,119.892112940358,108.994697107914,39.797759905607,31.3158122397334,31.1129705684231,35.2449430406949,88.2228087308568,23.307960979528,35.8430659236649,99.3219279246277,96.2235764060133,36.586921683068,31.4171738017876,30.9020962873185,87.8544485045415,75.8546913816256,86.219823749527,31.4934816995652,,128.988778933165,124.552728274943,92.2543101076494,30.4937796259563,29.1412495123421,98.7270414869041,61.1701842409122,104.688964045818
41.1145368632316,,118.373211166616,108.45275549886,47.5699376419476,30.4568339471961,30.9046068365284,88.2477476209019,65.9528312759581,95.8942970992127,39.7213826669745,44.0060632484167,122.836627238673,123.020413388052,79.2529848390638,31.1347926281425,30.2915440548493,101.17702990348,93.7703489880932,102.313213354447,33.1661128525354,33.5174153485777,96.0084690463078,93.4080095302314,43.8062532844741,31.3617574792182,31.4053205329357,106.676681903608,96.6836112362819,86.4986871813578,31.5077519607595,,119.935283481718,108.989048522369,38.9716620140325,31.3129209529806,31.112491165583,34.770302223546,89.1353170120183,23.300176565036,35.9550280505384,99.2242033978919,96.0933847043299,36.4093503713815,31.4133710746302,30.8948126813458,87.8006795283949,75.7840260345366,85.9975660517878,31.4990415937388,,128.968308607341,124.559594411612,89.6895181031265,30.4658280713194,29.1383176688002,98.3532112691122,61.3556361261691,104.957573959312
41.0496035330967,,118.60342360036,108.509828952209,44.5999683368837,30.4525556600045,30.9027954393408,88.3635254908923,65.6799476081578,95.946503752373,39.6555041284838,43.9579750599991,123.142351107305,123.020013474116,76.2889156426135,31.1376021599909,30.2943574955221,101.258218369067,93.7115065275828,102.365847709715,33.1608046089451,33.5227209827975,96.106177980329,93.415728769906,43.2663760677585,31.3580749666168,31.4177361149325,106.692489097487,96.3201628922154,86.2105281570402,31.5043989161435,,119.967099174123,108.997497818117,38.2272614031942,31.3131267618826,31.1154660066186,34.3541839122889,90.2282187798706,23.2972988318418,36.0993218095293,99.1450720590031,95.9025261257653,36.2137757459931,31.4117889602061,30.8897232041585,87.744028029046,75.7172911300344,85.7511741726773,31.5026254276723,,128.939958957354,124.517641501805,86.6845504132972,30.4478040046785,29.1355957139743,98.049232741945,61.4931456531617,105.232209662376
41.0049859543629,,118.826004451465,108.556546486223,41.7758933716687,30.4538402038772,30.8957169180024,88.4800452253513,65.409562606208,95.9995339907931,39.5860739202883,43.9131713823883,123.456762086714,122.948833092117,73.3907252436807,31.1334644397152,30.2959769177076,101.350183763031,93.6630555823602,102.450581498296,33.1516638921621,33.5379921722099,96.2218879322967,93.4459859468112,42.7850607562549,31.3500365353961,31.430728534762,106.726409387199,95.9582092768611,85.7969792256952,31.5037982689231,,120.009586297396,109.001003353603,37.6387227574622,31.3173994469033,31.1197750032319,33.9596347431958,91.4640691837815,23.2966085337746,,99.078315046152,95.824119591074,35.9790427315772,31.4080036342923,30.8892172166167,87.6974447019059,75.6376413266749,85.4903879993024,31.5049318703211,,128.909824602476,124.471398138719,83.5426743172038,30.4259883508844,29.1373429900419,97.7853103078094,61.5902851922602,105.508700316873
40.9806798078896,,119.057905661657,108.651896956419,39.313674402581,30.4592861225169,30.8879300412981,88.6023246352779,65.1526909915705,96.0252241520936,39.5039697666853,43.8720664075512,123.78473799788,122.988310530773,70.856827319406,31.134041019447,30.2979761394155,101.446497318838,93.6752844571494,102.554475050389,33.1497674671438,33.5518916676304,96.3778015563123,93.5296235685938,42.4794154269175,31.3552673119756,31.4245622400867,106.777210082482,95.6728443918195,85.2820808522838,31.5098031597625,,120.030675145039,109.006029660643,37.115934295479,31.3210572382308,31.1225325791988,33.610552432545,92.7198022689515,23.2960633873983,,99.0109432155618,95.6129949519055,35.8109759633069,31.4041575150875,30.8985403530384,87.6718349207021,75.5704032642583,85.19795088699,31.5051837624453,,128.891066030237,124.479448975839,80.208187750132,30.4010444793909,29.1372329084429,97.5510188883824,61.6293350533748,105.771898444134
40.9498479775519,,119.275671790907,108.683899289713,36.7240870536298,30.473631026014,30.8849280567963,88.7440353916014,64.9160219972649,96.0512183670079,39.4053372326217,43.8346512391311,124.087781478646,123.070702545645,67.9854022849242,31.1344989782731,30.3005896128081,101.54509069999,93.6982476440851,102.736652350376,33.145376777628,33.5560726102836,96.5645449371568,93.7836407106896,42.1895961113557,31.3470772157261,31.410241085329,106.815289674225,95.2784918411935,84.6466548022747,31.5159429916926,,120.02790585362,109.000959799383,36.6010139616877,31.3191090996345,31.1231575956987,33.2919808738562,93.8701316615667,23.3036745815873,,98.9407930875734,95.339784622156,35.5766742054493,31.3953978565391,30.8977236337562,87.6328191809587,75.4811089624838,84.8471686923797,31.5060525020275,,128.853792774652,124.412957607308,76.5925940929929,30.3801342749493,29.1382173128268,97.3787625766296,61.6232310963469,106.012114627107
40.9005458896926,,119.468256391881,108.712381159361,34.5559169056124,30.4707063145516,30.8786019856836,88.9011479081888,64.6994720155114,96.0524157592029,39.2926910740685,43.7970006920362,124.349043479736,123.065303611183,65.6184490047116,31.1343764359136,30.3008109430425,101.704409249923,93.7125655791643,102.85234147474,33.1443103397991,33.5577216118563,96.75419595661,93.9964515806947,41.9657731857042,31.3301928811298,31.4008185096668,106.872706753072,94.8513870825166,83.9475474000803,31.5058167815339,,120.016736473522,108.997047501065,36.2313092140734,31.3209583955286,31.1231300946842,33.0017284291061,94.9658580390711,23.311164749013,,98.8882659748544,95.2948638062411,35.3637874279143,31.3862243157056,30.8996870380182,87.6177125436553,75.4131875275294,84.456051618784,31.5003119692398,,128.800930264018,124.410129705896,73.0704313389253,30.3597626855553,29.1404619108391,97.2547585253847,61.5999925590129,106.246601647497
